trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3642070,GT-US,3,"GEORGETOWN",,0,100109707,shp-GT-US-01,0,0
4661020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100205202,shp-WP-AM-53,0,0
6573040,CH-US,2,"CONGRESS HEIGHTS",,0,100709404,shp-CH-US-53,0,0
407010,EM-LP,6,"L'ENFANT PLAZA",,0,100504101,shp-EM-LP-53,2,2
2691060,GT-US,4,"GEORGETOWN",,0,100108606,shp-GT-US-01,0,0
7498010,GT-US,6,"UNION STATION",,1,100111101,shp-GT-US-51,0,0
4174010,NMS,6,"LINCOLN MEMORIAL",,1,100804101,shp-NMS-03,0,0
26040,EM-LP,2,"EASTERN MARKET",,1,100504404,shp-EM-LP-03,2,2
2724040,WP-AM,2,"WOODLEY PARK METRO",,1,100208404,shp-WP-AM-03,0,0
3052070,GT-US,3,"UNION STATION",,1,100107707,shp-GT-US-51,0,0
2360040,GT-US,2,"GEORGETOWN",,0,100112404,shp-GT-US-01,0,0
4556070,GT-US,3,"UNION STATION",,1,100108707,shp-GT-US-51,0,0
1897040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100251404,shp-WP-AM-53,0,0
4218030,RS-DP,5,"DUPONT CIRCLE",,1,100605303,shp-RS-DP-04,0,0
6169040,GT-US,2,"GEORGETOWN",,0,100102404,shp-GT-US-01,0,0
5971010,WP-AM,6,"WOODLEY PARK METRO",,1,100204101,shp-WP-AM-03,0,0
1682060,GT-US,4,"GEORGETOWN",,0,100108606,shp-GT-US-01,0,0
4592020,CH-US,7,"UNION STATION",,1,100702202,shp-CH-US-03,0,0
6978060,RS-DP,4,"DUPONT CIRCLE",,1,100602606,shp-RS-DP-04,0,0
4463040,CH-US,2,"CONGRESS HEIGHTS",,0,100710404,shp-CH-US-53,0,0
893010,GT-US,6,"UNION STATION",,1,100111101,shp-GT-US-51,0,0
137060,GT-US,4,"UNION STATION",,1,100103606,shp-GT-US-51,0,0
1476060,CH-US,4,"CONGRESS HEIGHTS",,0,100703606,shp-CH-US-53,0,0
4418050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100203505,shp-WP-AM-53,0,0
1817060,GT-US,4,"GEORGETOWN",,0,100110606,shp-GT-US-01,0,0
6112040,WP-AM,2,"WOODLEY PARK METRO",,1,100201404,shp-WP-AM-03,0,0
1576050,RS-DP,1,"DUPONT CIRCLE",,1,100601505,shp-RS-DP-04,0,0
7176070,GT-US,3,"UNION STATION",,1,100108707,shp-GT-US-51,0,0
250060,GT-US,4,"GEORGETOWN",,0,100112606,shp-GT-US-01,0,0
1421010,GT-US,6,"UNION STATION",,1,100110101,shp-GT-US-51,0,0
2305020,RS-DP,7,"DUPONT CIRCLE",,1,100601202,shp-RS-DP-04,0,0
5649050,RS-DP,1,"DUPONT CIRCLE",,1,100602505,shp-RS-DP-04,0,0
1795050,CH-US,1,"CONGRESS HEIGHTS",,0,100708505,shp-CH-US-53,0,0
2074040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100201404,shp-WP-AM-53,0,0
5511070,RS-DP,3,"ROSSLYN",,0,100601707,shp-RS-DP-54,0,0
1204030,EM-LP,5,"L'ENFANT PLAZA",,0,100503303,shp-EM-LP-53,2,2
1352070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100206707,shp-WP-AM-53,0,0
99010,EM-LP,6,"EASTERN MARKET",,1,100503101,shp-EM-LP-03,2,2
3797070,NMS,3,"LINCOLN MEMORIAL",,1,100803707,shp-NMS-03,0,0
2709070,RS-DP,3,"DUPONT CIRCLE",,1,100605707,shp-RS-DP-04,0,0
2638040,NMS,2,"LINCOLN MEMORIAL",,1,100804404,shp-NMS-03,0,0
3714040,EM-LP,2,"EASTERN MARKET",,1,100507404,shp-EM-LP-03,2,2
920030,RS-DP,5,"ROSSLYN",,0,100603303,shp-RS-DP-54,0,0
7507040,EM-LP,2,"L'ENFANT PLAZA",,0,100501404,shp-EM-LP-53,2,2
7261010,CH-US,6,"CONGRESS HEIGHTS",,0,100710101,shp-CH-US-53,0,0
2176050,EM-LP,1,"L'ENFANT PLAZA",,0,100503505,shp-EM-LP-53,2,2
4322060,GT-US,4,"UNION STATION",,1,100107606,shp-GT-US-51,0,0
1822070,RS-DP,3,"ROSSLYN",,0,100652707,shp-RS-DP-54,0,0
807060,EM-LP,4,"L'ENFANT PLAZA",,0,100503606,shp-EM-LP-53,2,2
7113010,WP-AM,6,"MCPHERSON SQUARE METRO",,0,100202101,shp-WP-AM-53,0,0
3306030,CH-US,5,"CONGRESS HEIGHTS",,0,100704303,shp-CH-US-53,0,0
1490010,CH-US,6,"CONGRESS HEIGHTS",,0,100707101,shp-CH-US-53,0,0
7302040,CH-US,2,"CONGRESS HEIGHTS",,0,100708404,shp-CH-US-53,0,0
5094030,GT-US,5,"UNION STATION",,1,100101303,shp-GT-US-51,0,0
3154070,RS-DP,3,"DUPONT CIRCLE",,1,100604707,shp-RS-DP-04,0,0
7226020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100207202,shp-WP-AM-53,0,0
5136070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100210707,shp-WP-AM-53,0,0
5409040,CH-US,2,"CONGRESS HEIGHTS",,0,100706404,shp-CH-US-53,0,0
4856040,GT-US,2,"UNION STATION",,1,100106404,shp-GT-US-51,0,0
6928050,CH-US,1,"UNION STATION",,1,100709505,shp-CH-US-03,0,0
5534060,RS-DP,4,"DUPONT CIRCLE",,1,100601606,shp-RS-DP-04,0,0
3933050,GT-US,1,"UNION STATION",,1,100101505,shp-GT-US-51,0,0
4699060,CH-US,4,"UNION STATION",,1,100708606,shp-CH-US-03,0,0
3756070,EM-LP,3,"EASTERN MARKET",,1,100503707,shp-EM-LP-03,2,2
3960040,NMS,2,"LINCOLN MEMORIAL",,1,100808404,shp-NMS-03,0,0
6022020,WP-AM,7,"WOODLEY PARK METRO",,1,100206202,shp-WP-AM-03,0,0
4949020,EM-LP,7,"L'ENFANT PLAZA",,0,100503202,shp-EM-LP-53,2,2
7699030,EM-LP,5,"L'ENFANT PLAZA",,0,100506303,shp-EM-LP-53,2,2
4690030,WP-AM,5,"WOODLEY PARK METRO",,1,100202303,shp-WP-AM-03,0,0
6012010,EM-LP,6,"L'ENFANT PLAZA",,0,100505101,shp-EM-LP-53,2,2
5582030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100206303,shp-WP-AM-53,0,0
1823060,RS-DP,4,"ROSSLYN",,0,100604606,shp-RS-DP-54,0,0
21020,RS-DP,7,"ROSSLYN",,0,100602202,shp-RS-DP-54,0,0
2210020,RS-DP,7,"DUPONT CIRCLE",,1,100602202,shp-RS-DP-04,0,0
5452010,CH-US,6,"CONGRESS HEIGHTS",,0,100706101,shp-CH-US-53,0,0
255030,EM-LP,5,"EASTERN MARKET",,1,100507303,shp-EM-LP-03,2,2
2029050,CH-US,1,"CONGRESS HEIGHTS",,0,100702505,shp-CH-US-53,0,0
615020,CH-US,7,"CONGRESS HEIGHTS",,0,100704202,shp-CH-US-53,0,0
1749030,GT-US,5,"GEORGETOWN",,0,100104303,shp-GT-US-01,0,0
1621020,RS-DP,7,"ROSSLYN",,0,100602202,shp-RS-DP-54,0,0
6482070,GT-US,3,"GEORGETOWN",,0,100103707,shp-GT-US-01,0,0
2600040,CH-US,2,"UNION STATION",,1,100701404,shp-CH-US-03,0,0
2264030,CH-US,5,"CONGRESS HEIGHTS",,0,100709303,shp-CH-US-53,0,0
6627070,GT-US,3,"UNION STATION",,1,100108707,shp-GT-US-51,0,0
4296020,NMS,7,"LINCOLN MEMORIAL",,1,100808202,shp-NMS-03,0,0
4382040,GT-US,2,"UNION STATION",,1,100112404,shp-GT-US-51,0,0
4029010,WP-AM,6,"MCPHERSON SQUARE METRO",,0,100202101,shp-WP-AM-53,0,0
7160060,RS-DP,4,"DUPONT CIRCLE",,1,100604606,shp-RS-DP-04,0,0
1680050,WP-AM,1,"WOODLEY PARK METRO",,1,100201505,shp-WP-AM-03,0,0
3147040,EM-LP,2,"EASTERN MARKET",,1,100504404,shp-EM-LP-03,2,2
1981060,RS-DP,4,"ROSSLYN",,0,100602606,shp-RS-DP-54,0,0
7679010,NMS,6,"LINCOLN MEMORIAL",,1,100802101,shp-NMS-03,0,0
1437060,CH-US,4,"UNION STATION",,1,100702606,shp-CH-US-03,0,0
4052070,RS-DP,3,"ROSSLYN",,0,100651707,shp-RS-DP-54,0,0
763040,EM-LP,2,"EASTERN MARKET",,1,100552404,shp-EM-LP-03,2,2
4386030,CH-US,5,"CONGRESS HEIGHTS",,0,100702303,shp-CH-US-53,0,0
4858040,EM-LP,2,"EASTERN MARKET",,1,100505404,shp-EM-LP-03,2,2
7069060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100204606,shp-WP-AM-53,0,0
2683010,RS-DP,6,"ROSSLYN",,0,100601101,shp-RS-DP-54,0,0
2224030,CH-US,5,"UNION STATION",,1,100706303,shp-CH-US-03,0,0
2194040,RS-DP,2,"ROSSLYN",,0,100601404,shp-RS-DP-54,0,0
6521010,EM-LP,6,"L'ENFANT PLAZA",,0,100551101,shp-EM-LP-53,2,2
5309070,RS-DP,3,"DUPONT CIRCLE",,1,100604707,shp-RS-DP-04,0,0
7015030,GT-US,5,"UNION STATION",,1,100101303,shp-GT-US-51,0,0
2682010,EM-LP,6,"EASTERN MARKET",,1,100504101,shp-EM-LP-03,2,2
1447070,EM-LP,3,"EASTERN MARKET",,1,100507707,shp-EM-LP-03,2,2
1384020,RS-DP,7,"ROSSLYN",,0,100602202,shp-RS-DP-54,0,0
321040,NMS,2,"LINCOLN MEMORIAL",,1,100801404,shp-NMS-03,0,0
6661070,EM-LP,3,"EASTERN MARKET",,1,100506707,shp-EM-LP-03,2,2
5732070,GT-US,3,"UNION STATION",,1,100112707,shp-GT-US-51,0,0
899040,CH-US,2,"UNION STATION",,1,100752404,shp-CH-US-03,0,0
1193020,WP-AM,7,"WOODLEY PARK METRO",,1,100201202,shp-WP-AM-03,0,0
303010,EM-LP,6,"L'ENFANT PLAZA",,0,100552101,shp-EM-LP-53,2,2
4416010,CH-US,6,"UNION STATION",,1,100752101,shp-CH-US-03,0,0
4570040,RS-DP,2,"ROSSLYN",,0,100603404,shp-RS-DP-54,0,0
7208070,NMS,3,"LINCOLN MEMORIAL",,1,100806707,shp-NMS-03,0,0
608020,GT-US,7,"UNION STATION",,1,100105202,shp-GT-US-51,0,0
3283010,CH-US,6,"UNION STATION",,1,100701101,shp-CH-US-03,0,0
7103040,GT-US,2,"GEORGETOWN",,0,100102404,shp-GT-US-01,0,0
4863060,CH-US,4,"UNION STATION",,1,100704606,shp-CH-US-03,0,0
4822030,CH-US,5,"UNION STATION",,1,100712303,shp-CH-US-03,0,0
4696070,EM-LP,3,"EASTERN MARKET",,1,100551707,shp-EM-LP-03,2,2
4781020,GT-US,7,"UNION STATION",,1,100111202,shp-GT-US-51,0,0
3289060,EM-LP,4,"EASTERN MARKET",,1,100552606,shp-EM-LP-03,2,2
2363070,GT-US,3,"UNION STATION",,1,100114707,shp-GT-US-51,0,0
1870030,EM-LP,5,"L'ENFANT PLAZA",,0,100507303,shp-EM-LP-53,2,2
4273070,GT-US,3,"GEORGETOWN",,0,100152707,shp-GT-US-01,0,0
3778020,WP-AM,7,"WOODLEY PARK METRO",,1,100204202,shp-WP-AM-03,0,0
1139020,RS-DP,7,"ROSSLYN",,0,100604202,shp-RS-DP-54,0,0
3766060,RS-DP,4,"DUPONT CIRCLE",,1,100601606,shp-RS-DP-04,0,0
3529040,GT-US,2,"UNION STATION",,1,100104404,shp-GT-US-51,0,0
2642050,CH-US,1,"CONGRESS HEIGHTS",,0,100701505,shp-CH-US-53,0,0
1649040,CH-US,2,"UNION STATION",,1,100701404,shp-CH-US-03,0,0
6539020,EM-LP,7,"L'ENFANT PLAZA",,0,100503202,shp-EM-LP-53,2,2
7576060,EM-LP,4,"EASTERN MARKET",,1,100503606,shp-EM-LP-03,2,2
2675030,GT-US,5,"UNION STATION",,1,100151303,shp-GT-US-51,0,0
7282070,WP-AM,3,"WOODLEY PARK METRO",,1,100251707,shp-WP-AM-03,0,0
1169030,GT-US,5,"GEORGETOWN",,0,100108303,shp-GT-US-01,0,0
5436030,GT-US,5,"GEORGETOWN",,0,100106303,shp-GT-US-01,0,0
5158060,RS-DP,4,"DUPONT CIRCLE",,1,100602606,shp-RS-DP-04,0,0
4430070,EM-LP,3,"EASTERN MARKET",,1,100502707,shp-EM-LP-03,2,2
5882060,GT-US,4,"UNION STATION",,1,100108606,shp-GT-US-51,0,0
5947020,CH-US,7,"CONGRESS HEIGHTS",,0,100701202,shp-CH-US-53,0,0
2327020,RS-DP,7,"ROSSLYN",,0,100601202,shp-RS-DP-54,0,0
5916030,NMS,5,"LINCOLN MEMORIAL",,1,100803303,shp-NMS-03,0,0
697020,GT-US,7,"UNION STATION",,1,100108202,shp-GT-US-51,0,0
5742050,RS-DP,1,"ROSSLYN",,0,100602505,shp-RS-DP-54,0,0
2453070,NMS,3,"LINCOLN MEMORIAL",,1,100802707,shp-NMS-03,0,0
5326010,RS-DP,6,"DUPONT CIRCLE",,1,100603101,shp-RS-DP-04,0,0
1108060,NMS,4,"LINCOLN MEMORIAL",,1,100803606,shp-NMS-03,0,0
6273040,RS-DP,2,"ROSSLYN",,0,100601404,shp-RS-DP-54,0,0
6512060,CH-US,4,"UNION STATION",,1,100706606,shp-CH-US-03,0,0
5000070,RS-DP,3,"DUPONT CIRCLE",,1,100601707,shp-RS-DP-04,0,0
4428030,GT-US,5,"UNION STATION",,1,100103303,shp-GT-US-51,0,0
3871020,GT-US,7,"UNION STATION",,1,100111202,shp-GT-US-51,0,0
1271020,RS-DP,7,"DUPONT CIRCLE",,1,100603202,shp-RS-DP-04,0,0
2976050,EM-LP,1,"EASTERN MARKET",,1,100506505,shp-EM-LP-03,2,2
982020,RS-DP,7,"ROSSLYN",,0,100604202,shp-RS-DP-54,0,0
3442060,WP-AM,4,"WOODLEY PARK METRO",,1,100204606,shp-WP-AM-03,0,0
1617050,GT-US,1,"UNION STATION",,1,100102505,shp-GT-US-51,0,0
1729050,GT-US,1,"UNION STATION",,1,100110505,shp-GT-US-51,0,0
319010,GT-US,6,"GEORGETOWN",,0,100107101,shp-GT-US-01,0,0
1457070,RS-DP,3,"DUPONT CIRCLE",,1,100603707,shp-RS-DP-04,0,0
2105060,GT-US,4,"UNION STATION",,1,100107606,shp-GT-US-51,0,0
3525030,GT-US,5,"GEORGETOWN",,0,100103303,shp-GT-US-01,0,0
3060020,GT-US,7,"UNION STATION",,1,100106202,shp-GT-US-51,0,0
50030,CH-US,5,"UNION STATION",,1,100711303,shp-CH-US-03,0,0
6748010,CH-US,6,"UNION STATION",,1,100716101,shp-CH-US-03,0,0
5228070,RS-DP,3,"DUPONT CIRCLE",,1,100602707,shp-RS-DP-04,0,0
7716070,RS-DP,3,"ROSSLYN",,0,100605707,shp-RS-DP-54,0,0
4887040,GT-US,2,"UNION STATION",,1,100103404,shp-GT-US-51,0,0
2678050,RS-DP,1,"ROSSLYN",,0,100601505,shp-RS-DP-54,0,0
4213050,GT-US,1,"UNION STATION",,1,100101505,shp-GT-US-51,0,0
6876070,RS-DP,3,"DUPONT CIRCLE",,1,100651707,shp-RS-DP-04,0,0
2106030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100208303,shp-WP-AM-53,0,0
2978020,GT-US,7,"GEORGETOWN",,0,100101202,shp-GT-US-01,0,0
2541050,EM-LP,1,"EASTERN MARKET",,1,100504505,shp-EM-LP-03,2,2
4150060,NMS,4,"LINCOLN MEMORIAL",,1,100851606,shp-NMS-03,0,0
210030,RS-DP,5,"ROSSLYN",,0,100605303,shp-RS-DP-54,0,0
1732010,WP-AM,6,"MCPHERSON SQUARE METRO",,0,100206101,shp-WP-AM-53,0,0
2070010,RS-DP,6,"ROSSLYN",,0,100603101,shp-RS-DP-54,0,0
6574030,CH-US,5,"CONGRESS HEIGHTS",,0,100701303,shp-CH-US-53,0,0
2527020,GT-US,7,"UNION STATION",,1,100105202,shp-GT-US-51,0,0
5439010,WP-AM,6,"MCPHERSON SQUARE METRO",,0,100206101,shp-WP-AM-53,0,0
3175040,CH-US,2,"CONGRESS HEIGHTS",,0,100703404,shp-CH-US-53,0,0
4579010,GT-US,6,"UNION STATION",,1,100105101,shp-GT-US-51,0,0
155070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100208707,shp-WP-AM-53,0,0
2670050,RS-DP,1,"DUPONT CIRCLE",,1,100606505,shp-RS-DP-04,0,0
6982060,RS-DP,4,"ROSSLYN",,0,100603606,shp-RS-DP-54,0,0
1152060,CH-US,4,"CONGRESS HEIGHTS",,0,100706606,shp-CH-US-53,0,0
57040,RS-DP,2,"ROSSLYN",,0,100606404,shp-RS-DP-54,0,0
4185020,GT-US,7,"GEORGETOWN",,0,100112202,shp-GT-US-01,0,0
2851050,CH-US,1,"UNION STATION",,1,100707505,shp-CH-US-03,0,0
6174030,RS-DP,5,"ROSSLYN",,0,100652303,shp-RS-DP-54,0,0
582060,NMS,4,"LINCOLN MEMORIAL",,1,100806606,shp-NMS-03,0,0
6729030,GT-US,5,"GEORGETOWN",,0,100152303,shp-GT-US-01,0,0
1597070,CH-US,3,"CONGRESS HEIGHTS",,0,100705707,shp-CH-US-53,0,0
1242060,EM-LP,4,"L'ENFANT PLAZA",,0,100501606,shp-EM-LP-53,2,2
3579010,GT-US,6,"GEORGETOWN",,0,100101101,shp-GT-US-01,0,0
955020,CH-US,7,"CONGRESS HEIGHTS",,0,100701202,shp-CH-US-53,0,0
7028040,CH-US,2,"UNION STATION",,1,100706404,shp-CH-US-03,0,0
3406010,RS-DP,6,"ROSSLYN",,0,100604101,shp-RS-DP-54,0,0
6121030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100205303,shp-WP-AM-53,0,0
6754010,WP-AM,6,"WOODLEY PARK METRO",,1,100206101,shp-WP-AM-03,0,0
3527030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100203303,shp-WP-AM-53,0,0
1853070,GT-US,3,"GEORGETOWN",,0,100152707,shp-GT-US-01,0,0
143040,RS-DP,2,"DUPONT CIRCLE",,1,100651404,shp-RS-DP-04,0,0
370060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100204606,shp-WP-AM-53,0,0
1972050,RS-DP,1,"ROSSLYN",,0,100652505,shp-RS-DP-54,0,0
1350060,CH-US,4,"UNION STATION",,1,100703606,shp-CH-US-03,0,0
5749020,EM-LP,7,"L'ENFANT PLAZA",,0,100507202,shp-EM-LP-53,2,2
1024060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100208606,shp-WP-AM-53,0,0
2645020,EM-LP,7,"L'ENFANT PLAZA",,0,100505202,shp-EM-LP-53,2,2
2231040,RS-DP,2,"DUPONT CIRCLE",,1,100606404,shp-RS-DP-04,0,0
5074030,GT-US,5,"GEORGETOWN",,0,100112303,shp-GT-US-01,0,0
6362010,CH-US,6,"UNION STATION",,1,100703101,shp-CH-US-03,0,0
4832050,RS-DP,1,"ROSSLYN",,0,100604505,shp-RS-DP-54,0,0
2150020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100201202,shp-WP-AM-53,0,0
6923040,CH-US,2,"CONGRESS HEIGHTS",,0,100701404,shp-CH-US-53,0,0
6330050,EM-LP,1,"L'ENFANT PLAZA",,0,100501505,shp-EM-LP-53,2,2
6984030,CH-US,5,"CONGRESS HEIGHTS",,0,100751303,shp-CH-US-53,0,0
5230060,CH-US,4,"UNION STATION",,1,100706606,shp-CH-US-03,0,0
2902050,WP-AM,1,"WOODLEY PARK METRO",,1,100251505,shp-WP-AM-03,0,0
2623040,GT-US,2,"GEORGETOWN",,0,100111404,shp-GT-US-01,0,0
7174050,RS-DP,1,"DUPONT CIRCLE",,1,100604505,shp-RS-DP-04,0,0
3839050,EM-LP,1,"EASTERN MARKET",,1,100552505,shp-EM-LP-03,2,2
4443030,RS-DP,5,"ROSSLYN",,0,100601303,shp-RS-DP-54,0,0
7331010,WP-AM,6,"MCPHERSON SQUARE METRO",,0,100208101,shp-WP-AM-53,0,0
1924070,NMS,3,"LINCOLN MEMORIAL",,1,100801707,shp-NMS-03,0,0
2121070,EM-LP,3,"L'ENFANT PLAZA",,0,100506707,shp-EM-LP-53,2,2
4093070,RS-DP,3,"ROSSLYN",,0,100604707,shp-RS-DP-54,0,0
2821040,CH-US,2,"UNION STATION",,1,100704404,shp-CH-US-03,0,0
1750060,CH-US,4,"UNION STATION",,1,100705606,shp-CH-US-03,0,0
3964030,RS-DP,5,"ROSSLYN",,0,100601303,shp-RS-DP-54,0,0
5375030,EM-LP,5,"L'ENFANT PLAZA",,0,100505303,shp-EM-LP-53,2,2
1993030,GT-US,5,"GEORGETOWN",,0,100105303,shp-GT-US-01,0,0
4762020,EM-LP,7,"L'ENFANT PLAZA",,0,100503202,shp-EM-LP-53,2,2
36050,WP-AM,1,"WOODLEY PARK METRO",,1,100206505,shp-WP-AM-03,0,0
4901070,GT-US,3,"GEORGETOWN",,0,100114707,shp-GT-US-01,0,0
6933070,RS-DP,3,"DUPONT CIRCLE",,1,100606707,shp-RS-DP-04,0,0
735010,GT-US,6,"UNION STATION",,1,100101101,shp-GT-US-51,0,0
7099040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100209404,shp-WP-AM-53,0,0
488070,EM-LP,3,"L'ENFANT PLAZA",,0,100502707,shp-EM-LP-53,2,2
353050,NMS,1,"LINCOLN MEMORIAL",,1,100851505,shp-NMS-03,0,0
7685070,GT-US,3,"GEORGETOWN",,0,100109707,shp-GT-US-01,0,0
2238040,CH-US,2,"UNION STATION",,1,100702404,shp-CH-US-03,0,0
4299040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100205404,shp-WP-AM-53,0,0
6341070,RS-DP,3,"DUPONT CIRCLE",,1,100651707,shp-RS-DP-04,0,0
594060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100202606,shp-WP-AM-53,0,0
2387060,EM-LP,4,"L'ENFANT PLAZA",,0,100503606,shp-EM-LP-53,2,2
4358040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100207404,shp-WP-AM-53,0,0
4826050,WP-AM,1,"WOODLEY PARK METRO",,1,100201505,shp-WP-AM-03,0,0
421040,RS-DP,2,"DUPONT CIRCLE",,1,100602404,shp-RS-DP-04,0,0
5888020,WP-AM,7,"WOODLEY PARK METRO",,1,100201202,shp-WP-AM-03,0,0
6095060,EM-LP,4,"L'ENFANT PLAZA",,0,100505606,shp-EM-LP-53,2,2
377050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100202505,shp-WP-AM-53,0,0
2734010,WP-AM,6,"WOODLEY PARK METRO",,1,100203101,shp-WP-AM-03,0,0
6959070,NMS,3,"LINCOLN MEMORIAL",,1,100804707,shp-NMS-03,0,0
694020,RS-DP,7,"ROSSLYN",,0,100606202,shp-RS-DP-54,0,0
6074050,RS-DP,1,"DUPONT CIRCLE",,1,100602505,shp-RS-DP-04,0,0
1071030,GT-US,5,"UNION STATION",,1,100104303,shp-GT-US-51,0,0
914060,EM-LP,4,"EASTERN MARKET",,1,100505606,shp-EM-LP-03,2,2
927010,WP-AM,6,"WOODLEY PARK METRO",,1,100203101,shp-WP-AM-03,0,0
4431070,RS-DP,3,"DUPONT CIRCLE",,1,100602707,shp-RS-DP-04,0,0
2436020,CH-US,7,"CONGRESS HEIGHTS",,0,100708202,shp-CH-US-53,0,0
4875050,EM-LP,1,"EASTERN MARKET",,1,100503505,shp-EM-LP-03,2,2
23010,RS-DP,6,"ROSSLYN",,0,100601101,shp-RS-DP-54,0,0
6398060,GT-US,4,"UNION STATION",,1,100105606,shp-GT-US-51,0,0
990070,GT-US,3,"GEORGETOWN",,0,100109707,shp-GT-US-01,0,0
667050,RS-DP,1,"ROSSLYN",,0,100605505,shp-RS-DP-54,0,0
6001040,CH-US,2,"UNION STATION",,1,100706404,shp-CH-US-03,0,0
4354070,GT-US,3,"UNION STATION",,1,100106707,shp-GT-US-51,0,0
3772040,WP-AM,2,"WOODLEY PARK METRO",,1,100203404,shp-WP-AM-03,0,0
3116010,RS-DP,6,"DUPONT CIRCLE",,1,100601101,shp-RS-DP-04,0,0
826010,NMS,6,"LINCOLN MEMORIAL",,1,100808101,shp-NMS-03,0,0
4741060,RS-DP,4,"ROSSLYN",,0,100603606,shp-RS-DP-54,0,0
1347030,GT-US,5,"GEORGETOWN",,0,100152303,shp-GT-US-01,0,0
7182070,GT-US,3,"GEORGETOWN",,0,100107707,shp-GT-US-01,0,0
5487020,CH-US,7,"CONGRESS HEIGHTS",,0,100707202,shp-CH-US-53,0,0
1031020,EM-LP,7,"EASTERN MARKET",,1,100504202,shp-EM-LP-03,2,2
1090010,RS-DP,6,"DUPONT CIRCLE",,1,100603101,shp-RS-DP-04,0,0
5529070,GT-US,3,"UNION STATION",,1,100101707,shp-GT-US-51,0,0
1693040,NMS,2,"LINCOLN MEMORIAL",,1,100806404,shp-NMS-03,0,0
2406050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100205505,shp-WP-AM-53,0,0
2117050,RS-DP,1,"ROSSLYN",,0,100604505,shp-RS-DP-54,0,0
1851020,GT-US,7,"UNION STATION",,1,100110202,shp-GT-US-51,0,0
5513020,EM-LP,7,"EASTERN MARKET",,1,100501202,shp-EM-LP-03,2,2
7441040,GT-US,2,"UNION STATION",,1,100112404,shp-GT-US-51,0,0
2926020,NMS,7,"LINCOLN MEMORIAL",,1,100801202,shp-NMS-03,0,0
685040,CH-US,2,"CONGRESS HEIGHTS",,0,100712404,shp-CH-US-53,0,0
7071070,RS-DP,3,"DUPONT CIRCLE",,1,100651707,shp-RS-DP-04,0,0
2249020,EM-LP,7,"EASTERN MARKET",,1,100504202,shp-EM-LP-03,2,2
6813050,GT-US,1,"UNION STATION",,1,100109505,shp-GT-US-51,0,0
4755050,NMS,1,"LINCOLN MEMORIAL",,1,100804505,shp-NMS-03,0,0
2506070,RS-DP,3,"ROSSLYN",,0,100603707,shp-RS-DP-54,0,0
2632030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100203303,shp-WP-AM-53,0,0
2808060,RS-DP,4,"DUPONT CIRCLE",,1,100652606,shp-RS-DP-04,0,0
5025050,WP-AM,1,"WOODLEY PARK METRO",,1,100206505,shp-WP-AM-03,0,0
5055070,RS-DP,3,"DUPONT CIRCLE",,1,100604707,shp-RS-DP-04,0,0
3689060,EM-LP,4,"EASTERN MARKET",,1,100506606,shp-EM-LP-03,2,2
1775050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100207505,shp-WP-AM-53,0,0
6794060,CH-US,4,"CONGRESS HEIGHTS",,0,100709606,shp-CH-US-53,0,0
2390020,EM-LP,7,"EASTERN MARKET",,1,100501202,shp-EM-LP-03,2,2
1219030,CH-US,5,"CONGRESS HEIGHTS",,0,100703303,shp-CH-US-53,0,0
6588070,WP-AM,3,"WOODLEY PARK METRO",,1,100209707,shp-WP-AM-03,0,0
6744020,RS-DP,7,"DUPONT CIRCLE",,1,100603202,shp-RS-DP-04,0,0
4936030,RS-DP,5,"ROSSLYN",,0,100603303,shp-RS-DP-54,0,0
1836010,EM-LP,6,"L'ENFANT PLAZA",,0,100552101,shp-EM-LP-53,2,2
3050,WP-AM,1,"WOODLEY PARK METRO",,1,100202505,shp-WP-AM-03,0,0
560020,GT-US,7,"GEORGETOWN",,0,100108202,shp-GT-US-01,0,0
5637070,EM-LP,3,"EASTERN MARKET",,1,100506707,shp-EM-LP-03,2,2
