service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
9841_20241016_20241020_La,0,0,0,0,0,1,0,20241016,20241020
9841_20241016_20241020_Ma,1,0,0,0,0,0,0,20241016,20241020
9841_20241016_20241020_Pe,0,0,0,0,1,0,0,20241016,20241020
9841_20241016_20241020_Su,0,0,0,0,0,0,1,20241016,20241020
9841_20241016_20241020_Ti,0,1,0,0,0,0,0,20241016,20241020
9841_20241016_20241020_To,0,0,0,1,0,0,0,20241016,20241020
9841_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
9841_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
9841_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
9841_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
9841_20241021_20241115_Su,0,0,0,0,0,0,1,20241021,20241115
9841_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
9841_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
9841B_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9841B_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9841B_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9841B_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9841B_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9841B_20241014_20241015_Ke,0,0,1,0,0,0,0,20241014,20241015
9841B_20241014_20241015_Ma,1,0,0,0,0,0,0,20241014,20241015
9841B_20241014_20241015_Pe,0,0,0,0,1,0,0,20241014,20241015
9841B_20241014_20241015_Ti,0,1,0,0,0,0,0,20241014,20241015
9841B_20241014_20241015_To,0,0,0,1,0,0,0,20241014,20241015
9841B_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
9841B_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
9841B_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
9841B_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
9841B_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
9841N_20240917_20241013_La,0,0,0,0,0,1,0,20240917,20241013
9841N_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9841N_20241014_20241015_La,0,0,0,0,0,1,0,20241014,20241015
9841N_20241014_20241015_Pe,0,0,0,0,1,0,0,20241014,20241015
9841N_20241016_20241020_La,0,0,0,0,0,1,0,20241016,20241020
9841N_20241016_20241020_Pe,0,0,0,0,1,0,0,20241016,20241020
9841N_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
9841N_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
9842_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9842_20240917_20241013_La,0,0,0,0,0,1,0,20240917,20241013
9842_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9842_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9842_20240917_20241013_Su,0,0,0,0,0,0,1,20240917,20241013
9842_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9842_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9842_20241014_20241015_Ke,0,0,1,0,0,0,0,20241014,20241015
9842_20241014_20241015_La,0,0,0,0,0,1,0,20241014,20241015
9842_20241014_20241015_Ma,1,0,0,0,0,0,0,20241014,20241015
9842_20241014_20241015_Pe,0,0,0,0,1,0,0,20241014,20241015
9842_20241014_20241015_Su,0,0,0,0,0,0,1,20241014,20241015
9842_20241014_20241015_Ti,0,1,0,0,0,0,0,20241014,20241015
9842_20241014_20241015_To,0,0,0,1,0,0,0,20241014,20241015
9842_20241016_20241020_Ke,0,0,1,0,0,0,0,20241016,20241020
9842_20241016_20241020_La,0,0,0,0,0,1,0,20241016,20241020
9842_20241016_20241020_Ma,1,0,0,0,0,0,0,20241016,20241020
9842_20241016_20241020_Pe,0,0,0,0,1,0,0,20241016,20241020
9842_20241016_20241020_Su,0,0,0,0,0,0,1,20241016,20241020
9842_20241016_20241020_Ti,0,1,0,0,0,0,0,20241016,20241020
9842_20241016_20241020_To,0,0,0,1,0,0,0,20241016,20241020
9842_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
9842_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
9842_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
9842_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
9842_20241021_20241115_Su,0,0,0,0,0,0,1,20241021,20241115
9842_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
9842_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
9843_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9843_20240917_20241013_La,0,0,0,0,0,1,0,20240917,20241013
9843_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9843_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9843_20240917_20241013_Su,0,0,0,0,0,0,1,20240917,20241013
9843_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9843_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9843_20241014_20241015_Ke,0,0,1,0,0,0,0,20241014,20241015
9843_20241014_20241015_La,0,0,0,0,0,1,0,20241014,20241015
9843_20241014_20241015_Ma,1,0,0,0,0,0,0,20241014,20241015
9843_20241014_20241015_Pe,0,0,0,0,1,0,0,20241014,20241015
9843_20241014_20241015_Su,0,0,0,0,0,0,1,20241014,20241015
9843_20241014_20241015_Ti,0,1,0,0,0,0,0,20241014,20241015
9843_20241014_20241015_To,0,0,0,1,0,0,0,20241014,20241015
9843_20241016_20241020_Ke,0,0,1,0,0,0,0,20241016,20241020
9843_20241016_20241020_La,0,0,0,0,0,1,0,20241016,20241020
9843_20241016_20241020_Ma,1,0,0,0,0,0,0,20241016,20241020
9843_20241016_20241020_Pe,0,0,0,0,1,0,0,20241016,20241020
9843_20241016_20241020_Su,0,0,0,0,0,0,1,20241016,20241020
9843_20241016_20241020_Ti,0,1,0,0,0,0,0,20241016,20241020
9843_20241016_20241020_To,0,0,0,1,0,0,0,20241016,20241020
9843_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
9843_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
9843_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
9843_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
9843_20241021_20241115_Su,0,0,0,0,0,0,1,20241021,20241115
9843_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
9843_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
9844_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9844_20240917_20241013_La,0,0,0,0,0,1,0,20240917,20241013
9844_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9844_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9844_20240917_20241013_Su,0,0,0,0,0,0,1,20240917,20241013
9844_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9844_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9844_20241014_20241015_Ke,0,0,1,0,0,0,0,20241014,20241015
9844_20241014_20241015_La,0,0,0,0,0,1,0,20241014,20241015
9844_20241014_20241015_Ma,1,0,0,0,0,0,0,20241014,20241015
9844_20241014_20241015_Pe,0,0,0,0,1,0,0,20241014,20241015
9844_20241014_20241015_Su,0,0,0,0,0,0,1,20241014,20241015
9844_20241014_20241015_Ti,0,1,0,0,0,0,0,20241014,20241015
9844_20241014_20241015_To,0,0,0,1,0,0,0,20241014,20241015
9844_20241016_20241020_Ke,0,0,1,0,0,0,0,20241016,20241020
9844_20241016_20241020_La,0,0,0,0,0,1,0,20241016,20241020
9844_20241016_20241020_Ma,1,0,0,0,0,0,0,20241016,20241020
9844_20241016_20241020_Pe,0,0,0,0,1,0,0,20241016,20241020
9844_20241016_20241020_Su,0,0,0,0,0,0,1,20241016,20241020
9844_20241016_20241020_Ti,0,1,0,0,0,0,0,20241016,20241020
9844_20241016_20241020_To,0,0,0,1,0,0,0,20241016,20241020
9844_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
9844_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
9844_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
9844_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
9844_20241021_20241115_Su,0,0,0,0,0,0,1,20241021,20241115
9844_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
9844_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
9961_20240917_20241027_Ke,0,0,1,0,0,0,0,20240917,20241027
9961_20240917_20241027_Ma,1,0,0,0,0,0,0,20240917,20241027
9961_20240917_20241027_Pe,0,0,0,0,1,0,0,20240917,20241027
9961_20240917_20241027_Ti,0,1,0,0,0,0,0,20240917,20241027
9961_20240917_20241027_To,0,0,0,1,0,0,0,20240917,20241027
9961_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9961_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9961_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9961_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9961_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9961B_20240917_20241027_Ke,0,0,1,0,0,0,0,20240917,20241027
9961B_20240917_20241027_Ma,1,0,0,0,0,0,0,20240917,20241027
9961B_20240917_20241027_Pe,0,0,0,0,1,0,0,20240917,20241027
9961B_20240917_20241027_Ti,0,1,0,0,0,0,0,20240917,20241027
9961B_20240917_20241027_To,0,0,0,1,0,0,0,20240917,20241027
9961B_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9961B_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9961B_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9961B_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9961B_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9963_20240917_20240924_Ke,0,0,1,0,0,0,0,20240917,20240924
9963_20240917_20240924_La,0,0,0,0,0,1,0,20240917,20240924
9963_20240917_20240924_Ma,1,0,0,0,0,0,0,20240917,20240924
9963_20240917_20240924_Pe,0,0,0,0,1,0,0,20240917,20240924
9963_20240917_20240924_Su,0,0,0,0,0,0,1,20240917,20240924
9963_20240917_20240924_Ti,0,1,0,0,0,0,0,20240917,20240924
9963_20240917_20240924_To,0,0,0,1,0,0,0,20240917,20240924
9963_20240925_20240929_Ke,0,0,1,0,0,0,0,20240925,20240929
9963_20240925_20240929_La,0,0,0,0,0,1,0,20240925,20240929
9963_20240925_20240929_Ma,1,0,0,0,0,0,0,20240925,20240929
9963_20240925_20240929_Pe,0,0,0,0,1,0,0,20240925,20240929
9963_20240925_20240929_Su,0,0,0,0,0,0,1,20240925,20240929
9963_20240925_20240929_Ti,0,1,0,0,0,0,0,20240925,20240929
9963_20240925_20240929_To,0,0,0,1,0,0,0,20240925,20240929
9963_20240930_20241027_Ke,0,0,1,0,0,0,0,20240930,20241027
9963_20240930_20241027_La,0,0,0,0,0,1,0,20240930,20241027
9963_20240930_20241027_Ma,1,0,0,0,0,0,0,20240930,20241027
9963_20240930_20241027_Pe,0,0,0,0,1,0,0,20240930,20241027
9963_20240930_20241027_Su,0,0,0,0,0,0,1,20240930,20241027
9963_20240930_20241027_Ti,0,1,0,0,0,0,0,20240930,20241027
9963_20240930_20241027_To,0,0,0,1,0,0,0,20240930,20241027
9963_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9963_20241028_20241115_La,0,0,0,0,0,1,0,20241028,20241115
9963_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9963_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9963_20241028_20241115_Su,0,0,0,0,0,0,1,20241028,20241115
9963_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9963_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9964_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9964_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9964_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9964_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9964_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9964_20241014_20241020_Ke,0,0,1,0,0,0,0,20241014,20241020
9964_20241014_20241020_Ma,1,0,0,0,0,0,0,20241014,20241020
9964_20241014_20241020_Pe,0,0,0,0,1,0,0,20241014,20241020
9964_20241014_20241020_Ti,0,1,0,0,0,0,0,20241014,20241020
9964_20241014_20241020_To,0,0,0,1,0,0,0,20241014,20241020
9964_20241021_20241027_Ke,0,0,1,0,0,0,0,20241021,20241027
9964_20241021_20241027_Ma,1,0,0,0,0,0,0,20241021,20241027
9964_20241021_20241027_Pe,0,0,0,0,1,0,0,20241021,20241027
9964_20241021_20241027_Ti,0,1,0,0,0,0,0,20241021,20241027
9964_20241021_20241027_To,0,0,0,1,0,0,0,20241021,20241027
9964_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9964_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9964_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9964_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9964_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9964K_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9964K_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9964K_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9964K_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9964K_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9964K_20241014_20241020_Ke,0,0,1,0,0,0,0,20241014,20241020
9964K_20241014_20241020_Ma,1,0,0,0,0,0,0,20241014,20241020
9964K_20241014_20241020_Pe,0,0,0,0,1,0,0,20241014,20241020
9964K_20241014_20241020_Ti,0,1,0,0,0,0,0,20241014,20241020
9964K_20241014_20241020_To,0,0,0,1,0,0,0,20241014,20241020
9964K_20241021_20241027_Ke,0,0,1,0,0,0,0,20241021,20241027
9964K_20241021_20241027_Ma,1,0,0,0,0,0,0,20241021,20241027
9964K_20241021_20241027_Pe,0,0,0,0,1,0,0,20241021,20241027
9964K_20241021_20241027_Ti,0,1,0,0,0,0,0,20241021,20241027
9964K_20241021_20241027_To,0,0,0,1,0,0,0,20241021,20241027
9964K_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9964K_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9964K_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9964K_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9964K_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9965_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9965_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9965_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9965_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9965_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9965_20241014_20241020_Ke,0,0,1,0,0,0,0,20241014,20241020
9965_20241014_20241020_Ma,1,0,0,0,0,0,0,20241014,20241020
9965_20241014_20241020_Pe,0,0,0,0,1,0,0,20241014,20241020
9965_20241014_20241020_Ti,0,1,0,0,0,0,0,20241014,20241020
9965_20241014_20241020_To,0,0,0,1,0,0,0,20241014,20241020
9965_20241021_20241027_Ke,0,0,1,0,0,0,0,20241021,20241027
9965_20241021_20241027_Ma,1,0,0,0,0,0,0,20241021,20241027
9965_20241021_20241027_Pe,0,0,0,0,1,0,0,20241021,20241027
9965_20241021_20241027_Ti,0,1,0,0,0,0,0,20241021,20241027
9965_20241021_20241027_To,0,0,0,1,0,0,0,20241021,20241027
9965_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9965_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9965_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9965_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9965_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9965K_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9965K_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9965K_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9965K_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9965K_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9965K_20241014_20241020_Ke,0,0,1,0,0,0,0,20241014,20241020
9965K_20241014_20241020_Ma,1,0,0,0,0,0,0,20241014,20241020
9965K_20241014_20241020_Pe,0,0,0,0,1,0,0,20241014,20241020
9965K_20241014_20241020_Ti,0,1,0,0,0,0,0,20241014,20241020
9965K_20241014_20241020_To,0,0,0,1,0,0,0,20241014,20241020
9965K_20241021_20241027_Ke,0,0,1,0,0,0,0,20241021,20241027
9965K_20241021_20241027_Ma,1,0,0,0,0,0,0,20241021,20241027
9965K_20241021_20241027_Pe,0,0,0,0,1,0,0,20241021,20241027
9965K_20241021_20241027_Ti,0,1,0,0,0,0,0,20241021,20241027
9965K_20241021_20241027_To,0,0,0,1,0,0,0,20241021,20241027
9965K_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9965K_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9965K_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9965K_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9965K_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9966_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9966_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9966_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9966_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9966_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9966_20241021_20241027_Ke,0,0,1,0,0,0,0,20241021,20241027
9966_20241021_20241027_Ma,1,0,0,0,0,0,0,20241021,20241027
9966_20241021_20241027_Pe,0,0,0,0,1,0,0,20241021,20241027
9966_20241021_20241027_Ti,0,1,0,0,0,0,0,20241021,20241027
9966_20241021_20241027_To,0,0,0,1,0,0,0,20241021,20241027
9966_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9966_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9966_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9966_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9966_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9967_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9967_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9967_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9967_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9967_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9967_20241014_20241020_Ke,0,0,1,0,0,0,0,20241014,20241020
9967_20241014_20241020_Ma,1,0,0,0,0,0,0,20241014,20241020
9967_20241014_20241020_Pe,0,0,0,0,1,0,0,20241014,20241020
9967_20241014_20241020_Ti,0,1,0,0,0,0,0,20241014,20241020
9967_20241014_20241020_To,0,0,0,1,0,0,0,20241014,20241020
9967_20241021_20241027_Ke,0,0,1,0,0,0,0,20241021,20241027
9967_20241021_20241027_Ma,1,0,0,0,0,0,0,20241021,20241027
9967_20241021_20241027_Pe,0,0,0,0,1,0,0,20241021,20241027
9967_20241021_20241027_Ti,0,1,0,0,0,0,0,20241021,20241027
9967_20241021_20241027_To,0,0,0,1,0,0,0,20241021,20241027
9967_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9967_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9967_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9967_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9967_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9967K_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
9967K_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
9967K_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
9967K_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
9967K_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
9967K_20241014_20241020_Ke,0,0,1,0,0,0,0,20241014,20241020
9967K_20241014_20241020_Ma,1,0,0,0,0,0,0,20241014,20241020
9967K_20241014_20241020_Pe,0,0,0,0,1,0,0,20241014,20241020
9967K_20241014_20241020_Ti,0,1,0,0,0,0,0,20241014,20241020
9967K_20241014_20241020_To,0,0,0,1,0,0,0,20241014,20241020
9967K_20241021_20241027_Ke,0,0,1,0,0,0,0,20241021,20241027
9967K_20241021_20241027_Ma,1,0,0,0,0,0,0,20241021,20241027
9967K_20241021_20241027_Pe,0,0,0,0,1,0,0,20241021,20241027
9967K_20241021_20241027_Ti,0,1,0,0,0,0,0,20241021,20241027
9967K_20241021_20241027_To,0,0,0,1,0,0,0,20241021,20241027
9967K_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9967K_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9967K_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9967K_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9967K_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9971_20240917_20240924_Ke,0,0,1,0,0,0,0,20240917,20240924
9971_20240917_20240924_Ma,1,0,0,0,0,0,0,20240917,20240924
9971_20240917_20240924_Pe,0,0,0,0,1,0,0,20240917,20240924
9971_20240917_20240924_Ti,0,1,0,0,0,0,0,20240917,20240924
9971_20240917_20240924_To,0,0,0,1,0,0,0,20240917,20240924
9971_20240925_20240929_Ke,0,0,1,0,0,0,0,20240925,20240929
9971_20240925_20240929_Ma,1,0,0,0,0,0,0,20240925,20240929
9971_20240925_20240929_Pe,0,0,0,0,1,0,0,20240925,20240929
9971_20240925_20240929_Ti,0,1,0,0,0,0,0,20240925,20240929
9971_20240925_20240929_To,0,0,0,1,0,0,0,20240925,20240929
9971_20240930_20241027_Ke,0,0,1,0,0,0,0,20240930,20241027
9971_20240930_20241027_Ma,1,0,0,0,0,0,0,20240930,20241027
9971_20240930_20241027_Pe,0,0,0,0,1,0,0,20240930,20241027
9971_20240930_20241027_Ti,0,1,0,0,0,0,0,20240930,20241027
9971_20240930_20241027_To,0,0,0,1,0,0,0,20240930,20241027
9971_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9971_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9971_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9971_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9971_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9971B_20240917_20240924_Ke,0,0,1,0,0,0,0,20240917,20240924
9971B_20240917_20240924_Ma,1,0,0,0,0,0,0,20240917,20240924
9971B_20240917_20240924_Pe,0,0,0,0,1,0,0,20240917,20240924
9971B_20240917_20240924_Ti,0,1,0,0,0,0,0,20240917,20240924
9971B_20240917_20240924_To,0,0,0,1,0,0,0,20240917,20240924
9971B_20240925_20240929_Ke,0,0,1,0,0,0,0,20240925,20240929
9971B_20240925_20240929_Ma,1,0,0,0,0,0,0,20240925,20240929
9971B_20240925_20240929_Pe,0,0,0,0,1,0,0,20240925,20240929
9971B_20240925_20240929_Ti,0,1,0,0,0,0,0,20240925,20240929
9971B_20240925_20240929_To,0,0,0,1,0,0,0,20240925,20240929
9971B_20240930_20241027_Ke,0,0,1,0,0,0,0,20240930,20241027
9971B_20240930_20241027_Ma,1,0,0,0,0,0,0,20240930,20241027
9971B_20240930_20241027_Pe,0,0,0,0,1,0,0,20240930,20241027
9971B_20240930_20241027_Ti,0,1,0,0,0,0,0,20240930,20241027
9971B_20240930_20241027_To,0,0,0,1,0,0,0,20240930,20241027
9971B_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9971B_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9971B_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9971B_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9971B_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9972_20240917_20240924_Ke,0,0,1,0,0,0,0,20240917,20240924
9972_20240917_20240924_Ma,1,0,0,0,0,0,0,20240917,20240924
9972_20240917_20240924_Pe,0,0,0,0,1,0,0,20240917,20240924
9972_20240917_20240924_Ti,0,1,0,0,0,0,0,20240917,20240924
9972_20240917_20240924_To,0,0,0,1,0,0,0,20240917,20240924
9972_20240925_20240929_Ke,0,0,1,0,0,0,0,20240925,20240929
9972_20240925_20240929_Ma,1,0,0,0,0,0,0,20240925,20240929
9972_20240925_20240929_Pe,0,0,0,0,1,0,0,20240925,20240929
9972_20240925_20240929_Ti,0,1,0,0,0,0,0,20240925,20240929
9972_20240925_20240929_To,0,0,0,1,0,0,0,20240925,20240929
9972_20240930_20241027_Ke,0,0,1,0,0,0,0,20240930,20241027
9972_20240930_20241027_Ma,1,0,0,0,0,0,0,20240930,20241027
9972_20240930_20241027_Pe,0,0,0,0,1,0,0,20240930,20241027
9972_20240930_20241027_Ti,0,1,0,0,0,0,0,20240930,20241027
9972_20240930_20241027_To,0,0,0,1,0,0,0,20240930,20241027
9972_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
9972_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
9972_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
9972_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
9972_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
9973_20240917_20240924_Ke,0,0,1,0,0,0,0,20240917,20240924
9973_20240917_20240924_La,0,0,0,0,0,1,0,20240917,20240924
9973_20240917_20240924_Ma,1,0,0,0,0,0,0,20240917,20240924
9973_20240917_20240924_Pe,0,0,0,0,1,0,0,20240917,20240924
9973_20240917_20240924_Su,0,0,0,0,0,0,1,20240917,20240924
9973_20240917_20240924_Ti,0,1,0,0,0,0,0,20240917,20240924
9973_20240917_20240924_To,0,0,0,1,0,0,0,20240917,20240924
9973_20240925_20240929_Ke,0,0,1,0,0,0,0,20240925,20240929
9973_20240925_20240929_La,0,0,0,0,0,1,0,20240925,20240929
9973_20240925_20240929_Ma,1,0,0,0,0,0,0,20240925,20240929
9973_20240925_20240929_Pe,0,0,0,0,1,0,0,20240925,20240929
9973_20240925_20240929_Su,0,0,0,0,0,0,1,20240925,20240929
9973_20240925_20240929_Ti,0,1,0,0,0,0,0,20240925,20240929
9973_20240925_20240929_To,0,0,0,1,0,0,0,20240925,20240929
9973_20240930_20241027_Ke,0,0,1,0,0,0,0,20240930,20241027
9973_20240930_20241027_La,0,0,0,0,0,1,0,20240930,20241027
