price,address,area,latLong.longitude,latLong.latitude,country,price_per_sqm
3458000.0,"1960 SW 16th Ave, Portland, OR 97201",813.087056,-122.69284,45.51189,USA,4252.92713059744
1178450.0,"9335 NW Roseway Ave, Portland, OR 97231",358.233968,-122.77853,45.58919,USA,3289.6098786478005
863590.0,"4325 SW 63rd Ave, Portland, OR 97221",254.740026,-122.742836,45.491642,USA,3390.083661214669
954590.0,"4278 SW Carson St, Portland, OR 97219",317.72826,-122.721596,45.463997,USA,3004.422710148603
290290.0,"6937 NE Broadway, Portland, OR 97213",146.693837,-122.591286,45.535522,USA,1978.8834073513258
591409.0,"637 SE Linn St APT D, Portland, OR 97202",185.898903,-122.65962,45.459866,USA,3181.347444530106
500409.0,"5309 NE 52nd Ave, Portland, OR 97218",189.52212,-122.610085,45.561928,USA,2640.372532768207
259350.0,"2120 NE Halsey St APT 29, Portland, OR 97232",81.011416,-122.64441,45.53322,USA,3201.4006519772474
386750.0,"8034 NE Holladay St, Portland, OR 97213",171.498938,-122.580376,45.52993,USA,2255.1160054413863
818909.0,"7333 SE 30th Ave, Portland, OR 97202",319.400514,-122.63272,45.471542,USA,2563.893807634887
682409.0,"4711 SE Harrison St, Portland, OR 97215",228.169768,-122.61378,45.508938,USA,2990.794994365774
790790.0,"13450 NW Hartford St, Portland, OR 97229",259.292273,-122.815315,45.544727,USA,3049.801642180058
332150.0,"9061 NE Halsey St, Portland, OR 97220",163.323474,-122.570145,45.5338,USA,2033.6941889933103
773409.0,"3535 SE Insley St, Portland, OR 97202",275.457395,-122.62725,45.48399,USA,2807.7263999392717
490490.0,"4614 SE 32nd Ave, Portland, OR 97202",170.755714,-122.632095,45.489346,USA,2872.466100900143
227409.0,"5534 SE Center St, Portland, OR",,-122.605995,45.493717,USA,
326690.0,"5131 SE Ankeny St, Portland, OR 97215",60.38695,-122.61072,45.522705,USA,5409.943704724283
362134.5,"2835 SE 174th Ave, Portland, OR 97236",98.848792,-122.48496,45.501945,USA,3663.519732239115
373100.0,"35 NE Tillamook St APT C, Portland, OR 97212",119.473258,-122.6658,45.538273,USA,3122.8745766688644
727909.0,"1228 SW 60th Ave, Portland, OR 97221",230.027828,-122.73763,45.513496,USA,3164.43886954408
136409.0,"11820 N Jantzen Ave, Portland, OR 97217",37.1612,-122.67973,45.608154,USA,3670.7372205418555
99645.0,"13115 SE Foster Rd, Portland, OR",,-122.52889,45.47755,USA,
486850.0,"2335 NW Raleigh St UNIT 135, Portland, OR 97210",102.936524,-122.70068,45.53437,USA,4729.613756920721
554190.0,"15415 SE Stohler Rd, Milwaukie, OR 97267",203.085958,-122.59754,45.411552,USA,2728.8445023855365
235690.0,"305 S Montgomery St, Portland, OR",,-122.673744,45.509594,USA,
600600.0,"755 SW Viewmont Dr, Portland, OR 97225",329.898553,-122.748116,45.512943,USA,1820.5596676260657
3867500.0,"13210 SW Iron Mountain Blvd, Portland, OR 97219",626.537832,-122.66458,45.432922,USA,6172.811604455515
1524250.0,"3639 NW Thurman St, Portland, OR 97210",544.690289,-122.72021,45.53914,USA,2798.379245567934
564109.0,"11030 SW Adele Dr, Portland, OR 97225",210.88981,-122.789986,45.519222,USA,2674.8992755980007
1000090.0,"8224 NW Skyline Blvd, Portland, OR 97229",477.428517,-122.79791,45.581337,USA,2094.742907868656
377559.0,"12115 SE Foster Pl, Portland, OR 97266",95.132672,-122.53848,45.475574,USA,3968.762698056037
523250.0,"2945 NE 57th Ave, Portland, OR 97213",255.854862,-122.6049,45.544407,USA,2045.104775065795
477750.0,"3631 SE Kelly St, Portland, OR 97202",89.372686,-122.62556,45.500023,USA,5345.592947715591
887249.0900000001,"7035 SE 32nd Ave, Portland, OR 97202",257.991631,-122.63069,45.472843,USA,3439.0615174644954
659659.0,"2648 SE Harrison St, Portland, OR 97214",211.354325,-122.638504,45.508247,USA,3121.1048082408533
727090.0,"7720 SW Macadam Ave APT 18, Portland, OR 97219",171.034423,-122.668335,45.46865,USA,4251.132533712234
887250.0,"4611 SE Gladstone St, Portland, OR 97206",224.453648,-122.6147,45.49371,USA,3952.9319657125825
1274000.0,"1520 S Corbett Hill Cir, Portland, OR 97219",317.449551,-122.663124,45.43747,USA,4013.2361062939417
409500.0,"15813 NE Sacramento St, Portland, OR 97230",95.03976899999999,-122.49888,45.54065,USA,4308.722593801759
591500.0,"9721 N Leonard St, Portland, OR 97203",118.730034,-122.75927,45.597393,USA,4981.890260386854
212940.0,"5507 SW Multnomah Blvd, Portland, OR 97219",139.3545,-122.73449,45.46833,USA,1528.0453806658559
363909.0,"1315 NE 112th Ave, Portland, OR 97220",114.456496,-122.547485,45.53218,USA,3179.4525668512515
254800.0,"10887 NW Cornelius Pass Rd, Portland, OR 97231",,-122.86165,45.60225,USA,
363090.0,"7822 SE Washington St, Portland, OR 97215",161.65122,-122.582634,45.518158,USA,2246.1321355941514
525070.0,"3904 SE Clinton St, Portland, OR 97202",211.81884,-122.6224,45.503147,USA,2478.863542072084
650650.0,"6635 SW 34th Ave, Portland, OR 97239",176.422797,-122.711815,45.47639,USA,3688.0154439451494
272909.0,"171 NE 113th Ave, Portland, OR 97220",125.41905,-122.54701,45.52358,USA,2175.9772538541793
277345.25,"1333 NE Rosa Parks Way, Portland, OR 97211",92.159776,-122.65103,45.570015,USA,3009.3958778719257
243425.0,"4586 SW Comus Pl #7-B, Portland, OR 97219",98.291374,-122.723206,45.446426,USA,2476.5652375558407
409499.09,"1304 NE 110th Ave, Portland, OR 97220",185.806,-122.54898,45.5321,USA,2203.9067091482516
546000.0,"1224 SE Malden St, Portland, OR 97202",173.635707,-122.6534,45.469166,USA,3144.514509334189
363909.0,"7903 N Portsmouth Ave #B, Portland, OR 97203",82.126252,-122.723564,45.584103,USA,4431.092265113962
159159.0,"15954 NE Fremont St, Portland, OR 97230",99.684919,-122.49795,45.547604,USA,1596.6206483048857
1045590.0,"2664 SW Talbot Rd, Portland, OR 97201",261.05743,-122.70283,45.50306,USA,4005.2106542227125
863590.0,"15680 SE Wallace Rd, Milwaukie, OR 97267",303.79281,-122.60939,45.409855,USA,2842.694005825879
400400.0,"7037 N Saint Louis Ave, Portland, OR 97203",73.579176,-122.75959,45.592106,USA,5441.757053653332
864500.0,"4549 N Williams Avenue, Portland, OR 97217",307.880542,-122.66699,45.55616,USA,2807.9072304608326
568659.0,"2004 NE 14th Ave, Portland, OR 97212",179.488596,-122.65118,45.537033,USA,3168.217996423572
819000.0,"10626 E Burnside St, Portland, OR 97216",158.771227,-122.55374,45.522423,USA,5158.365375610531
576200.0,"6508 NE 232nd Ave, Vancouver, WA 98682",238.482001,-122.436195,45.670246,Canada,2416.115252236583
318250.0,"10003 NE 123rd Court, Vancouver, WA 98682",177.909245,-122.54572,45.69419,Canada,1788.8334021090361
351750.0,"11305 NE 131st St, Vancouver, WA 98662",260.407109,-122.5564,45.716698,Canada,1350.7695751885176
217750.0,"13412 SE McGillivray Blvd, Vancouver, WA 98683",125.604856,-122.533936,45.61017,Canada,1733.6113183394757
602933.0,"1107 NE 151st Ave, Vancouver, WA 98684",264.216132,-122.51769,45.629887,Canada,2281.9689147519575
375200.0,"2715 NE 94th St, Vancouver, WA 98665",218.693662,-122.6419,45.68944,Canada,1715.6418552266962
267933.0,"811 W Fourth Plain Blvd, Vancouver, WA 98660",195.839524,-122.67997,45.640022,Canada,1368.125261578965
184250.0,"13785 NE 20th Cir, Vancouver, WA 98684",122.63195999999999,-122.53108,45.636654,Canada,1502.463142560879
354430.0,"6015 NW Lincoln Ave, Vancouver, WA 98663",135.63838,-122.68212,45.66649,Canada,2613.0509668428654
197650.0,"5917 NE 34th St, Vancouver, WA 98661",134.988059,-122.610886,45.646343,Canada,1464.203585592708
435500.0,"3329 NE 124th Ave, Vancouver, WA 98682",243.963278,-122.544,45.646282,Canada,1785.1047238347076
502500.00000000006,"421 W 25th St, Vancouver, WA 98660",237.83168,-122.67611,45.639336,Canada,2112.838794226236
452250.0,"9017 NE 21st Avenue, Vancouver, WA 98665",240.61877,-122.64986,45.687912,Canada,1879.5291821997093
904500.0,"6007 SE Riverside Dr, Vancouver, WA 98661",391.028727,-122.60926,45.614166,Canada,2313.1292857672834
123950.00000000001,"507 NE 99th St UNIT 68, Vancouver, WA 98665",187.292448,-122.665405,45.691235,Canada,661.7992413661015
321533.0,"15508 NE 89th St, Vancouver, WA 98682",140.562239,-122.51236,45.68743,Canada,2287.4777912437776
519250.00000000006,"1110 NW 107th Cir, Vancouver, WA 98685",281.403187,-122.68324,45.698853,Canada,1845.2171972025321
110550.0,"16500 SE 1st St, Vancouver, WA",,-122.50251,45.62554,Canada,
281333.0,"5502 NE St James, Vancouver, WA 98663",166.29637,-122.63857,45.66181,Canada,1691.7567112258675
130583.00000000001,"16500 SE 1st St UNIT 59, Vancouver, WA 98684",142.60610499999999,-122.50179,45.62667,Canada,915.6901101814682
147400.0,"10901 NE 69th St, Vancouver, WA 98662",156.07704,-122.56184,45.672997,Canada,944.4054038954096
391950.0,"129 W 23rd St, Vancouver, WA 98660",196.118233,-122.672905,45.637833,Canada,1998.5393199009702
257816.00000000003,"3233 Olive Street, Vancouver, WA 98660",140.376433,-122.68401,45.645367,Canada,1836.6045816251794
251183.00000000003,"1208 NW 134th Way, Vancouver, WA 98685",118.544228,-122.683655,45.718502,Canada,2118.8969234335054
268000.0,"20 Hazelwood Dr, Vancouver, WA 98661",154.033174,-122.629875,45.63812,Canada,1739.884941928159
402000.0,"1500 NW 59th St, Vancouver, WA 98663",224.453648,-122.686584,45.665783,Canada,1791.0156666288624
415333.0,"3301 NE Petticoat Ln, Vancouver, WA 98661",279.63803,-122.63726,45.64702,Canada,1485.2522026421084
301500.0,"9104 NE 111th Avenue, Vancouver, WA 98662",185.806,-122.55956,45.688217,Canada,1622.6601939657492
318250.0,"2807 P St, Vancouver, WA 98663",117.893907,-122.65509,45.64172,Canada,2699.4609653576076
341700.0,"3805 NE 52nd St, Vancouver, WA 98661",125.976468,-122.6317,45.65973,Canada,2712.41133701256
445550.0,"4404 NE 122nd Street, Vancouver, WA 98686",254.92583199999999,-122.62626,45.709904,Canada,1747.7632474687775
335000.0,"9815 NE 69th Street, Vancouver, WA 98662",159.421548,-122.571526,45.671825,Canada,2101.347052532698
318250.0,"812 SE 119th Ave, Vancouver, WA 98683",132.85129,-122.55085,45.615204,Canada,2395.5356398872755
144050.0,"5264 NE 121st Ave, Vancouver, WA",,-122.55281,45.66121,Canada,
334330.0,"5714 NE 65th Ct, Vancouver, WA 98661",159.97896599999999,-122.60524,45.66405,Canada,2089.8372352275364
375133.0,"125 Farview Dr, Vancouver, WA 98661",140.469336,-122.62611,45.621895,Canada,2670.568614348686
324950.0,"7604 NE 126th Avenue, Vancouver, WA 98682",114.084884,-122.54366,45.678036,Canada,2848.3177490893536
345049.33,"3600 SE 191st Ave, Vancouver, WA 98683",175.493767,-122.479034,45.595573,Canada,1966.1628780240385
485750.0,"9909 SE 12th St, Vancouver, WA 98664",337.052084,-122.5706,45.612564,Canada,1441.1719228533238
331650.0,"2410 Algona Dr, Vancouver, WA 98661",226.590417,-122.63105,45.639153,Canada,1463.6541314984208
227733.0,"3041 NE 103rd Ave, Vancouver, WA 98662",87.32882,-122.56708,45.644436,Canada,2607.764538671197
442200.0,"5114 NE 207th Avenue, Vancouver, WA 98682",123.189378,-122.46139,45.659866,Canada,3589.595200326444
482333.0,"9616 SE 13th Street, Vancouver, WA 98664",273.227723,-122.57352,45.61234,Canada,1765.3150079503462
247230.00000000003,"1004 Brandt Rd, Vancouver, WA 98661",65.0321,-122.62939,45.628258,Canada,3801.661025862613
522600.00000000006,"6911 SE Middle Way, Vancouver, WA 98664",205.31563,-122.60031,45.613697,Canada,2545.349323867842
184250.0,"311 NE 85th St UNIT F, Vancouver, WA 98664",101.542979,-122.667435,45.68469,Canada,1814.502605837475
321599.33,"5306 NE 65th St, Vancouver, WA 98661",148.830606,-122.615814,45.670074,Canada,2160.8413661905
324950.0,"10814 NW 30th Ave, Vancouver, WA 98685",141.584172,-122.70261,45.699764,Canada,2295.101178400083
298150.0,"2915 Fruit Valley Rd, Vancouver, WA 98660",148.737703,-122.69201,45.64309,Canada,2004.5354606558633
197860.38,"1503 NE 87th St, Vancouver, WA 98665",164.066698,-122.6566,45.6851,Canada,1205.9752674488518
291450.0,"7309 NE 147th Ave, Vancouver, WA 98682",122.539057,-122.52153,45.676105,Canada,2378.4253538037265
311550.0,"704 NE 160th Ave, Vancouver, WA 98684",116.12875,-122.509056,45.626564,Canada,2682.7981873567055
247230.00000000003,"4007 NE 88th Way, Vancouver, WA 98665",142.327396,-122.6294,45.68614,Canada,1737.051382574301
314565.0,"13010 NE 116th Cir, Vancouver, WA 98682",157.00607,-122.53853,45.705757,Canada,2003.5212651332527
358450.0,"1308 NW Sluman Rd, Vancouver, WA 98665",192.495016,-122.685196,45.676384,Canada,1862.126134216379
184250.0,"13786 NE 20th Cir, Vancouver, WA 98684",122.63195999999999,-122.53102,45.636806,Canada,1502.463142560879
278050.0,"3616 T St, Vancouver, WA 98663",115.942944,-122.65072,45.647892,Canada,2398.162323702941
133933.0,"16500 SE 1st St UNIT 160, Vancouver, WA 98684",163.695086,-122.50203,45.624065,Canada,818.1858311861604
334933.0,"10809 NE 90th St, Vancouver, WA 98662",182.461492,-122.56152,45.687805,Canada,1835.6366394285542
227130.0,"1611 NE 113th Street UNIT 421, Vancouver, WA 98686",142.699008,-122.654305,45.703224,Canada,1591.6718916504312
800650.0,"17808 NE 84th Cir, Vancouver, WA 98682",308.623766,-122.48907,45.68378,Canada,2594.2590565108976
414730.0,"11305 NE 35th Ave, Vancouver, WA 98686",183.576328,-122.63456,45.702915,Canada,2259.1692758992326
301366.0,"14701 NE 90th Street, Vancouver, WA 98682",124.861632,-122.52166,45.687794,Canada,2413.599719728155
157450.0,"12005 NE Plantation Rd, Vancouver, WA 98685",67.354675,-122.65411,45.708496,Canada,2337.625413529202
217750.0,"3510 T St, Vancouver, WA 98663",68.562414,-122.65073,45.64687,Canada,3175.938350128687
391950.0,"6207 NE 22nd Ct, Vancouver, WA 98665",205.687242,-122.648506,45.667156,Canada,1905.5630100772123
253930.00000000003,"17146 SE 23rd Dr UNIT 28, Vancouver, WA 98683",155.984137,-122.49637,45.60599,Canada,1627.9219469605428
401933.0,"18213 SE 23rd St, Vancouver, WA 98683",231.32847,-122.48516,45.604683,Canada,1737.4990635610047
368500.0,"15012 NW 1st Ave, Vancouver, WA 98685",192.587919,-122.670944,45.729813,Canada,1913.4118168647951
301500.0,"3502 NE 151st Ct, Vancouver, WA 98682",136.288701,-122.517075,45.647346,Canada,2212.215670028288
663300.0,"2406 E 6th St, Vancouver, WA 98661",285.676725,-122.64644,45.62548,Canada,2321.8552368940805
365552.0,"2609 SE Talton Avenue, Vancouver, WA 98683",171.313132,-122.532196,45.60202,Canada,2133.8235763502357
401330.0,"521 N Knoxville Way, Vancouver, WA 98664",154.96220399999999,-122.59621,45.624924,Canada,2589.8573306301196
435500.0,"4305 Idaho Street, Vancouver, WA 98661",217.764632,-122.6241,45.63062,Canada,1999.8656163779617
387930.0,"2113 SE 131st Ave, Vancouver, WA 98683",190.07953799999999,-122.53787,45.605236,Canada,2040.8824857307893
485750.0,"2108 NE 161st Pl, Vancouver, WA 98684",246.750368,-122.507164,45.638,Canada,1968.5887560662118
431479.33,"2319 NE 152nd Circle, Vancouver, WA 98686",237.924583,-122.64647,45.731045,Canada,1813.5130239988694
278050.0,"3516 NE Petticoat Lane, Vancouver, WA 98661",137.310634,-122.63445,45.647095,Canada,2024.9706224501156
125223.00000000001,"16812 SE 1st Street UNIT 67, Vancouver, WA 98684",182.08988,-122.49887,45.62278,Canada,687.6988441092939
348333.0,"18104 SE 20th Way, Vancouver, WA 98683",139.261597,-122.4868,45.60646,Canada,2501.285404618762
217683.0,"10400 NE 82nd Ave APT 23, Vancouver, WA 98662",132.85129,-122.590004,45.697258,Canada,1638.5463776828963
418750.0,"10202 NE 123rd Ct, Vancouver, WA 98682",233.000724,-122.54657,45.696175,Canada,1797.2047159819126
180900.0,"3907 H St, Vancouver, WA 98663",144.649971,-122.66388,45.65016,Canada,1250.6051591258183
291450.0,"6102 NE 81st Avenue, Vancouver, WA 98662",135.63838,-122.5905,45.666813,Canada,2148.7281107309004
462266.5,"22906 NE Pluss Rd, Vancouver, WA 98682",225.75429,-122.437325,45.687378,Canada,2047.6532251059327
290780.0,"619 NE 127th Ave, Vancouver, WA 98684",124.49002,-122.54248,45.62599,Canada,2335.769566106584
368500.0,"2211 H St, Vancouver, WA 98663",144.278359,-122.66352,45.63811,Canada,2554.0905964975664
401330.0,"1301 NW 52nd St, Vancouver, WA 98663",274.99288,-122.68457,45.659706,Canada,1459.4196038821078
334933.0,"4211 NE 45th Ave, Vancouver, WA 98661",178.37376,-122.62443,45.652542,Canada,1877.7033124154584
455600.0,"7613 NE Meadows Dr, Vancouver, WA 98662",188.59309,-122.58825,45.678246,Canada,2415.783102127443
357780.0,"9903 NE 59th St, Vancouver, WA 98662",177.258924,-122.57107,45.664646,Canada,2018.4033160440486
98825.0,"5404 NE 121st Ave, Vancouver, WA",,-122.55106,45.662052,Canada,
408699.33,"7005 NW 21st Ave, Vancouver, WA 98665",187.106642,-122.69327,45.672783,Canada,2184.3122490542055
200665.0,"5575 E Evergreen Blvd APT 4306, Vancouver, WA 98661",114.828108,-122.61534,45.616947,Canada,1747.5250920271194
418750.0,"15808 NE 25th Street, Vancouver, WA 98684",225.940096,-122.50974,45.640812,Canada,1853.3673633563471
837500.0,"1101 NE 151st Ave, Vancouver, WA 98684",360.46364,-122.51776,45.62968,Canada,2323.396612207545
304850.0,"3407 NE 102nd Ct, Vancouver, WA 98662",182.08988,-122.567986,45.64668,Canada,1674.173215996408
488430.00000000006,"5322 NW Cherry St, Vancouver, WA 98663",366.688141,-122.68666,45.66143,Canada,1332.0038075624598
333659.33,"9917 NE 60th St, Vancouver, WA 98662",138.611276,-122.57068,45.66554,Canada,2407.1586354922524
227130.0,"10800 SE 17th Cir APT F-79, Vancouver, WA 98664",93.83203,-122.56082,45.609493,Canada,2420.6020055198633
358450.0,"2212 SE Blairmont Dr, Vancouver, WA 98683",153.475756,-122.52237,45.60456,Canada,2335.548032745967
334933.0,"2114 NE 86th Ave, Vancouver, WA 98664",119.84487,-122.58588,45.638023,Canada,2794.7212091764964
388600.0,"4313 NE 120th St, Vancouver, WA 98686",191.937598,-122.62684,45.707928,Canada,2024.616354738377
435433.0,"15612 SE 15th St, Vancouver, WA 98683",281.867702,-122.511116,45.610565,Canada,1544.8133890842164
271350.0,"1011 NE 66th St, Vancouver, WA 98665",154.497689,-122.66114,45.670135,Canada,1756.3369507747134
292053.0,"11506 NE 122nd Pl, Vancouver, WA 98682",149.109315,-122.547386,45.705147,Canada,1958.6502694348771
314230.0,"15321 NE 43rd St, Vancouver, WA 98682",111.669406,-122.51434,45.65334,Canada,2813.9309704933867
287430.0,"5207 NE 69th Circle, Vancouver, WA 98661",120.402288,-122.61962,45.67236,Canada,2387.2469931800633
418683.0,"10200 NE 132nd Ave, Vancouver, WA 98682",193.795658,-122.537964,45.69594,Canada,2160.4354004670217
482400.0,"10905 NW 36th Ave, Vancouver, WA 98685",258.084534,-122.7079,45.7002,Canada,1869.1550110476592
468330.0,"4300 SE 180th Pl, Vancouver, WA 98683",241.454897,-122.48748,45.58998,Canada,1939.6169049327668
454193.0,"16804 NE 80th St, Vancouver, WA",,-122.4993,45.68129,Canada,
355100.0,"12714 NE 8th Ct, Vancouver, WA 98685",167.039594,-122.663445,45.71372,Canada,2125.8432895855817
368500.0,"16515 NE 66th Way, Vancouver, WA 98662",199.927256,-122.50137,45.670708,Canada,1843.1703979371377
569433.0,"11304 NW 9th Ave, Vancouver, WA 98685",385.175838,-122.680626,45.703064,Canada,1478.3715483212632
180900.0,"5301 Plomondon St, Vancouver, WA",,-122.61788,45.643692,Canada,
385183.0,"1312 NW Chikeric St, Vancouver, WA 98665",251.209712,-122.68518,45.67775,Canada,1533.3125337128686
562130.0,"1211 NE 150th Ave, Vancouver, WA 98684",250.652294,-122.51902,45.631653,Canada,2242.668483217632
345050.0,"1220 NE 162nd Pl, Vancouver, WA 98684",159.97896599999999,-122.505714,45.63152,Canada,2156.8460443731087
418080.0,"16819 NE 81st St, Vancouver, WA",,-122.49747,45.68195,Canada,
328266.5,"1512 NW 95th Cir, Vancouver, WA 98665",138.889985,-122.68756,45.690224,Canada,2363.500147256838
436800.0,"3300 NE 164th St #1-BB, Ridgefield, WA 98642",210.982713,-122.63777,45.741985,USA,2070.3117984836986
251249.33000000002,"2203 Norris Rd, Vancouver, WA 98661",106.188129,-122.63723,45.637344,Canada,2366.077379515746
107200.0,"13401 NE 28th St UNIT 517, Vancouver, WA 98682",124.118408,-122.53578,45.64173,Canada,863.6913873403855
535999.3300000001,"3019 NE 115th Cir, Vancouver, WA 98686",265.238065,-122.639275,45.70411,Canada,2020.8235571315906
294733.0,"3603 E 11th St, Vancouver, WA 98661",156.07704,-122.632576,45.628567,Canada,1888.3815326072302
994950.0000000001,"5602 NE 252nd Ave, Vancouver, WA 98682",234.85878399999999,-122.415344,45.66393,Canada,4236.375506397922
334933.0,"1915 H St, Vancouver, WA 98663",231.514276,-122.66351,45.63611,Canada,1446.7056018610274
599650.0,"6807 NE 151st Way, Vancouver, WA 98686",232.2575,-122.60365,45.730576,Canada,2581.8326641766143
277380.0,"13019 NE 8th Pl, Vancouver, WA 98684",125.976468,-122.53797,45.626705,Canada,2201.8397912219607
521930.00000000006,"5100 NE 18th Avenue, Vancouver, WA 98663",340.675301,-122.65358,45.658604,Canada,1532.0453184247722
1474000.0,"10221 SE Evergreen Hwy, Vancouver, WA 98664",357.955259,-122.56724,45.603863,Canada,4117.833061365917
431480.0,"5000 NE 20th Ave, Vancouver, WA 98663",218.32205,-122.65115,45.65797,Canada,1976.3464111847613
234500.0,"2702 Fairmount Ave, Vancouver, WA 98661",102.007494,-122.64073,45.640926,Canada,2298.8507099292137
314900.0,"3002 NE 101st Ct, Vancouver, WA 98662",148.6448,-122.56963,45.643818,Canada,2118.4730310108393
140633.0,"5701 NE Saint Johns Rd UNIT 47, Vancouver, WA 98661",143.813844,-122.634315,45.66307,Canada,977.8822127861349
254533.00000000003,"305 NE 52nd St, Vancouver, WA 98663",135.080962,-122.66833,45.65913,Canada,1884.2995802769012
502366.00000000006,"6504 NE 66th Avenue, Vancouver, WA 98661",189.336314,-122.60591,45.669804,Canada,2653.2997785094735
40200.0,"3921 E Fourth Plain Blvd UNIT 3, Vancouver, WA 98661",62.802428,-122.62654,45.637794,Canada,640.1026406176526
555430.0,"3811 Rose Ct, Vancouver, WA 98660",198.905323,-122.683495,45.649452,Canada,2792.4340667343527
331650.0,"2510 NE 54th Street, Vancouver, WA 98663",166.110564,-122.645096,45.66149,Canada,1996.5617599131142
291383.0,"7543 Delaware Ln, Vancouver, WA 98664",103.029427,-122.58718,45.61953,Canada,2828.1531644352444
271283.0,"1226 W 31st St, Vancouver, WA 98660",127.091304,-122.68503,45.64403,Canada,2134.5520225364908
375133.0,"3412 SE 189th Ave, Vancouver, WA 98683",190.07953799999999,-122.48062,45.596188,Canada,1973.5580375831933
190950.0,"4613 E 18th St APT 27, Vancouver, WA 98661",139.726112,-122.62017,45.632618,Canada,1366.6021137122889
364480.0,"7612 Michigan St, Vancouver, WA 98664",229.656216,-122.59243,45.62688,Canada,1587.0678632099382
381230.0,"4605 NE 12th Ct, Vancouver, WA 98663",208.660138,-122.659515,45.655262,Canada,1827.0379941951348
837165.0,"15508 NE 64th Ave, Vancouver, WA 98686",422.24413499999997,-122.60865,45.733112,Canada,1982.6563132724154
351750.0,"15616 NE 34th St, Vancouver, WA 98682",259.756788,-122.51143,45.646946,Canada,1354.1513302050842
408030.0,"4110 Idaho Street, Vancouver, WA 98661",203.829182,-122.62546,45.63099,Canada,2001.82327180217
502500.00000000006,"9214 NW 25th Avenue, Vancouver, WA 98665",255.947765,-122.69758,45.6887,Canada,1963.2912207692068
167500.0,"0 NE 199th St, Vancouver, WA 98686",,-122.60352,45.76567,Canada,
536000.0,"15116 NE 71st St, Vancouver, WA 98682",225.19687199999998,-122.516716,45.674976,Canada,2380.13963177961
180766.0,"10800 SE 17TH Circle UNIT M143, Vancouver, WA 98664",59.922435,-122.559296,45.6098,Canada,3016.666462235722
351683.0,"3200 X St, Vancouver, WA 98663",235.602008,-122.64644,45.64435,Canada,1492.6995019499154
381900.0,"2819 NE Delancey Ct, Vancouver, WA 98682",205.31563,-122.51042,45.64361,Canada,1860.0629674418844
334924.96,"18216 SE 23rd St, Vancouver, WA 98683",134.802253,-122.48488,45.605175,Canada,2484.5650020404332
167500.0,"3838 NE 45th St APT B, Vancouver, WA 98661",79.89658,-122.63335,45.654415,Canada,2096.4601989221565
267330.0,"1731 SE Cutter Lane SE, Vancouver, WA 98661",125.697759,-122.6529,45.61651,Canada,2126.7682266316297
1088750.0,"1613 SE 84th Ct, Vancouver, WA 98664",380.995203,-122.58677,45.60812,Canada,2857.647527913888
301466.5,"10712 NE 44th Street, Vancouver, WA 98682",118.079713,-122.56261,45.654095,Canada,2553.076157967965
318250.0,"400 W 8th St UNIT 334, Vancouver, WA 98660",88.25785,-122.67524,45.62752,Canada,3605.9115421461092
904433.0,"6003 NE 232nd Ave, Vancouver, WA 98682",338.724338,-122.433464,45.666515,Canada,2670.1151896560796
318250.0,"7702 NE 66th Way, Vancouver, WA 98662",158.86413,-122.59414,45.66998,Canada,2003.284190081172
422100.0,"13716 SE 35th St, Vancouver, WA 98683",171.777647,-122.53086,45.595757,Canada,2457.2463726901556
422033.0,"2917 SE 171st Ct, Vancouver, WA 98683",197.511778,-122.49614,45.599625,Canada,2136.7485234222336
66989.95,"11316 NE 28th St UNIT 1, Vancouver, WA 98682",119.659064,-122.555916,45.643234,Canada,559.8401638842837
643200.0,"17006 NE 72nd Ave, Vancouver, WA 98686",296.732182,-122.60192,45.744923,Canada,2167.6111962806917
804000.0,"4021 NW 137th St, Vancouver, WA 98685",431.162823,-122.71138,45.71999,Canada,1864.7247793903603
234500.0,"4701 NE 77th Ave APT G-27, Vancouver, WA 98662",138.146761,-122.59391,45.65698,Canada,1697.4701274393253
729630.0,"13216 NW 30th Ct, Vancouver, WA 98685",284.933501,-122.70269,45.717148,Canada,2560.702751481652
351750.0,"2908 NE 141st Ave, Vancouver, WA 98682",221.10914,-122.528564,45.643555,Canada,1590.8433274174013
234500.0,"3508 V St, Vancouver, WA 98663",114.921011,-122.64868,45.6469,Canada,2040.531996364007
452250.0,"915 E Reserve St, Vancouver, WA 98661",247.493592,-122.65246,45.627995,Canada,1827.3200382497175
2479000.0,"18908 NE 65th St, Vancouver, WA 98682",404.12805,-122.47736,45.671577,Canada,6134.194347558899
320930.0,"5604 NE 112th St, Vancouver, WA 98686",116.779071,-122.61435,45.702877,Canada,2748.1807934574167
672490.0,"16121 NE 35th Ave, Ridgefield, WA 98642",197.604681,-122.63459,45.73865,USA,3403.208854146527
385250.0,"14010 NE 7th Pl, Vancouver, WA 98685",196.95436,-122.66421,45.72286,Canada,1956.0369214471818
924600.0,"14518 SE Rivercrest Dr, Vancouver, WA 98683",397.717743,-122.52275,45.596294,Canada,2324.7642738433224
1005000.0000000001,"1118 NE 145th Ave, Vancouver, WA 98684",401.712572,-122.52437,45.63104,Canada,2501.7887665213525
111220.0,"16500 SE 1st St UNIT 10, Vancouver, WA 98684",105.816517,-122.502495,45.625546,Canada,1051.0646461742829
327630.0,"13809 NE 89th Circle, Vancouver, WA 98660",185.434388,-122.53039,45.687126,Canada,1766.824392895238
