price,adresse,area,city,country,price_per_sqm
452230.828,"Olav Magnussons veg 2, Trondheim",90.0,Trondheim,Norway,5024.786977777778
501573.49999999994,"Bratsbergvegen 45B, Trondheim",126.0,Trondheim,Norway,3980.742063492063
242790.72799999997,"Frostaveien 4B, Trondheim",50.0,Trondheim,Norway,4855.81456
409983.49999999994,"Kroppanmarka 155, Tiller",152.0,Trondheim,Norway,2697.259868421052
836629.4999999999,"Movollen 24, Tiller",341.0,Trondheim,Norway,2453.4589442815245
313124.70999999996,"Harry Borthens vei 10D, Trondheim",76.0,Trondheim,Norway,4120.06197368421
198120.952,"Nergrenda - leiligheter Bygg A, Ranheim",23.0,Trondheim,Norway,8613.954434782609
880704.4999999999,"Iver Haugans veg 17, Heimdal",199.0,Trondheim,Norway,4425.650753768844
336487.212,"Spiltauet 24, Trondheim",43.0,Trondheim,Norway,7825.284
318947.16799999995,"Elgeseter gate 58 A, Trondheim",77.0,Trondheim,Norway,4142.171012987013
269809.51999999996,"Solsletta Hageby Hus A, Trondheim",39.0,Trondheim,Norway,6918.19282051282
1101961.0,"Berg prestegårdsveg 13, Trondheim",230.0,Trondheim,Norway,4791.134782608696
278441.25399999996,"Klostergata 70, Trondheim",58.0,Trondheim,Norway,4800.711275862068
259243.55999999997,"Frostaveien 3, Trondheim",32.0,Trondheim,Norway,8101.361249999999
432095.99199999997,Flatåsen,110.0,Trondheim,Norway,3928.1453818181817
718454.75,"Strandveiparken, Trondheim",75.0,Trondheim,Norway,9579.396666666667
433170.99199999997,"Nedre Stavsetvegen 46, Trondheim",105.0,Trondheim,Norway,4125.438019047619
871910.1399999999,"Ilsvikveien 22, Trondheim",114.0,Trondheim,Norway,7648.334561403508
817119.5399999999,"Jakobstien 8, Trondheim",162.0,Trondheim,Norway,5043.947777777777
453829.91199999995,"Tiller-ringen 162A, Tiller",135.0,Trondheim,Norway,3361.7030518518513
449650.99999999994,"Sigurd Jorsalfars veg 18B, Trondheim",131.0,Trondheim,Norway,3432.450381679389
362366.332,"Sjetneliv 2 - Keiseråsvegen 12, Sjetnemarka",63.0,Trondheim,Norway,5751.8465396825395
278169.408,"Vikingvegen 1e, Klæbu",52.0,Trondheim,Norway,5349.411692307693
257682.83199999997,"Nedre Ila 5, Trondheim",41.0,Trondheim,Norway,6284.947121951219
1260631.0,"Lagmann Lindboes vei 26B, Trondheim",144.0,Trondheim,Norway,8754.381944444445
290099.5,"Lade alle 42F (C104), Trondheim",42.0,Trondheim,Norway,6907.130952380952
418798.49999999994,"Johan Arnt Høiseths veg 19, Heimdal",126.0,Trondheim,Norway,3323.797619047619
351804.5,"Reppevegen 18, Ranheim",69.0,Trondheim,Norway,5098.615942028986
369434.49999999994,"Olav Aukrusts veg 13B, Trondheim",118.0,Trondheim,Norway,3130.800847457627
546585.8999999999,"Bergheimsvegen 28, Trondheim",96.0,Trondheim,Norway,5693.603124999999
1278290.412,"Granlivegen 24, Trondheim",220.0,Trondheim,Norway,5810.410963636364
663579.44,"Theodor Overwiens veg 25, Ranheim",134.0,Trondheim,Norway,4952.085373134328
267843.56,"Frostaveien 3 - E02-12, Trondheim",33.0,Trondheim,Norway,8116.471515151515
340453.36,"Haldens gate 19, Trondheim",73.0,Trondheim,Norway,4663.7446575342465
387064.49999999994,"Skonnertvegen 9, Ranheim",63.0,Trondheim,Norway,6143.880952380951
427046.502,"Skjermvegen 92C, Trondheim",118.0,Trondheim,Norway,3619.0381525423727
328499.876,"Sollia 36, Trondheim",78.0,Trondheim,Norway,4211.536871794871
450206.55999999994,Sjetnemarka,92.0,Trondheim,Norway,4893.54956521739
246024.49999999997,"Margrethe Thomsets veg 13, Trondheim",41.0,Trondheim,Norway,6000.597560975609
439513.74999999994,"Granlivegen 4A, Trondheim",102.0,Trondheim,Norway,4308.958333333333
401168.49999999994,"Anders Wigens veg 4 A, Trondheim",59.0,Trondheim,Norway,6799.466101694914
317230.866,"Sorgenfriveien 24, Trondheim",50.0,Trondheim,Norway,6344.617319999999
290099.5,"Sigurd Jorsalfars veg 50 A, Trondheim",49.0,Trondheim,Norway,5920.397959183673
310646.70599999995,"Hanskemakerbakken 4, Trondheim",53.0,Trondheim,Norway,5861.258603773584
217151.28999999998,"Romolslia 17A, Trondheim",53.0,Trondheim,Norway,4097.1941509433955
263677.462,"Horgsletta 35, Ranheim",49.0,Trondheim,Norway,5381.172693877551
332378.30399999995,"Olav Magnussons veg, leil. 4C-0102 (Nye Valentinlyst), Trondheim",49.0,Trondheim,Norway,6783.23069387755
252319.95799999998,"Furuvegen 18 R, Charlottenlund",71.0,Trondheim,Norway,3553.8022253521126
308891.79,"Tellefsens gate 14, Trondheim",44.0,Trondheim,Norway,7020.267954545454
880725.1399999999,"Persaunvegen 58, Trondheim",312.0,Trondheim,Norway,2822.8369871794866
363777.936,"Nygata 11, Trondheim",67.0,Trondheim,Norway,5429.521432835821
222416.12399999998,"Nordre Hallsetveg 80B, Trondheim",44.0,Trondheim,Norway,5054.911909090909
120418.31799999998,"Easy Byåsen 2 lnr 109, Trondheim",15.0,Trondheim,Norway,8027.887866666666
439977.46199999994,"Astri Aasens veg 1C, Trondheim",99.0,Trondheim,Norway,4444.216787878788
494156.86,"Stjørdalsveien 3D, Trondheim",80.0,Trondheim,Norway,6176.96075
370100.13999999996,"Harald Torps veg 31, Tiller",62.0,Trondheim,Norway,5969.3570967741925
290444.70399999997,"Midelfarts veg 24B, Trondheim",97.0,Trondheim,Norway,2994.2752989690716
362742.83999999997,"Ladebekken 38, Trondheim",54.0,Trondheim,Norway,6717.459999999999
1284711.0,"Munkvollstien 5 og 7, Trondheim",303.0,Trondheim,Norway,4239.970297029703
289489.674,"Tors veg 13 B, Trondheim",64.0,Trondheim,Norway,4523.27615625
209652.94999999998,"Ringvålvegen 352A, Heimdal",69.0,Trondheim,Norway,3038.4485507246372
309847.93799999997,"Trygve Thesens vei 2, Trondheim",62.0,Trondheim,Norway,4997.5473870967735
362433.584,"Østre Hallsetvangen 5A, Trondheim",98.0,Trondheim,Norway,3698.30187755102
838306.4999999999,"Ringvålvegen 102, Heimdal",190.0,Trondheim,Norway,4412.13947368421
319491.462,"Løkka Leangen Travbane- BYGG A, A302, Trondheim",53.0,Trondheim,Norway,6028.14079245283
395879.49999999994,"Henrik Mathiesens vei 9, Trondheim",92.0,Trondheim,Norway,4303.03804347826
494155.99999999994,"Frøys veg 5B, Trondheim",126.0,Trondheim,Norway,3921.8730158730154
506948.49999999994,"Ole Aasveds veg 43, Trondheim",105.0,Trondheim,Norway,4828.080952380952
369140.122,"Fredrikke Qvams veg 27B, Trondheim",66.0,Trondheim,Norway,5593.032151515151
136718.5,"Ubåtsvingen 5, Trondheim",19.0,Trondheim,Norway,7195.710526315789
449650.99999999994,"Stadsing Dahls gate 58B, Trondheim",81.0,Trondheim,Norway,5551.246913580246
572179.5,"Vangslunds gate 20, Trondheim",98.0,Trondheim,Norway,5838.566326530612
292166.59599999996,"Fjøsmestervegen 3C, Trondheim",66.0,Trondheim,Norway,4426.766606060605
294237.132,"Spiltauet, Trondheim",35.0,Trondheim,Norway,8406.7752
734728.96,"Julianus Holms veg 15D, Trondheim",126.0,Trondheim,Norway,5831.182222222222
405626.91199999995,"Spiltauet 9, Trondheim",62.0,Trondheim,Norway,6542.369548387096
343979.274,"Kolsåsen 9 M, Flatåsen",106.0,Trondheim,Norway,3245.0874905660376
398731.68999999994,"Peder Falcks veg 11, Trondheim",59.0,Trondheim,Norway,6758.164237288134
209664.56,"Gildheim, Trondheim",26.0,Trondheim,Norway,8064.0215384615385
295773.006,"Ratesvingen 34A, Trondheim",75.0,Trondheim,Norway,3943.64008
572179.5,"Åsheimvegen 3, Heimdal",233.0,Trondheim,Norway,2455.706008583691
379100.89999999997,"Thora Storms vei 3, Trondheim",123.0,Trondheim,Norway,3082.121138211382
462873.49999999994,"Vinkelstien 2C, Trondheim",134.0,Trondheim,Norway,3454.279850746268
362525.68999999994,"Odd Husbys veg 6B, leil. C0210 (Dalgårdstunet), Trondheim",52.0,Trondheim,Norway,6971.647884615383
362373.04,"Astronomvegen 22A, Trondheim",89.0,Trondheim,Norway,4071.6071910112355
281284.5,"Holstveita 7, Trondheim",49.0,Trondheim,Norway,5740.5
159663.128,"Sandgata 2, Trondheim",24.0,Trondheim,Norway,6652.6303333333335
307729.5,"Leksvikgata 1, Trondheim",42.0,Trondheim,Norway,7326.892857142857
252939.072,"Tordenskiolds gate 15B, Trondheim",50.0,Trondheim,Norway,5058.78144
478157.85,"Lade alle 42 E, Trondheim",73.0,Trondheim,Norway,6550.107534246575
501659.49999999994,"Stadsing Dahls gate 36, Trondheim",90.0,Trondheim,Norway,5573.994444444444
235309.15799999997,"Innherredsveien 88D, Trondheim",49.0,Trondheim,Norway,4802.227714285714
960920.9999999999,"Alv Schiefloes veg 7, Charlottenlund",177.0,Trondheim,Norway,5428.93220338983
528104.5,"Julianus Holms veg 1, Trondheim",79.0,Trondheim,Norway,6684.867088607595
455712.366,"Øvre Møllenberg gate 68, Trondheim",125.0,Trondheim,Norway,3645.698928
1067360.6199999999,"Olav Aukrusts veg 16, Trondheim",250.0,Trondheim,Norway,4269.44248
322278.636,"Klæbuveien 203 B, Trondheim",64.0,Trondheim,Norway,5035.6036875
269108.27599999995,"Varden Byåsen Bygg D, Trondheim",36.0,Trondheim,Norway,7475.229888888887
335290.952,"Elgeseter gate 51, Trondheim",82.0,Trondheim,Norway,4088.9140487804875
530792.0,"Ellen Lies vei 22, Trondheim",110.0,Trondheim,Norway,4825.381818181818
282645.794,"Sandgata 3, Trondheim",173.0,Trondheim,Norway,1633.7907167630058
251209.43999999997,"Nedre Ila 27, Trondheim",39.0,Trondheim,Norway,6441.2676923076915
440637.25399999996,"Selsbakkvegen 36D, Trondheim",60.0,Trondheim,Norway,7343.954233333333
419611.19999999995,"Innherredsveien 2C, Trondheim",54.0,Trondheim,Norway,7770.577777777777
227991.15999999997,"Olav Magnussons veg, leil. 4B-0103 (Nye Valentinlyst), Trondheim",83.0,Trondheim,Norway,2746.881445783132
370220.54,"Grillstadfjæra 76, Ranheim",71.0,Trondheim,Norway,5214.373802816901
544487.07,"Anders Wigens veg 4B, Trondheim",29.0,Trondheim,Norway,18775.41620689655
293496.5,"Leistadgrenda 16, Trondheim",72.0,Trondheim,Norway,4076.340277777778
616254.5,"Amtmannssvingen 14, Ranheim",85.0,Trondheim,Norway,7250.052941176471
365908.49999999994,"Bonesvegen 2, Trondheim",54.0,Trondheim,Norway,6776.083333333332
1035871.4619999999,"Sverresdalsveien 14, Trondheim",181.0,Trondheim,Norway,5723.0467513812155
244706.292,"Østmarkveien 6 E, Trondheim",50.0,Trondheim,Norway,4894.12584
302218.104,"Odenseveien 11, Trondheim",289.0,Trondheim,Norway,1045.7373840830448
218028.66199999998,"Trøåsen - leiligheter, Klæbu",40.0,Trondheim,Norway,5450.716549999999
679636.5,"Einar Øfstis veg 10, Trondheim",54.0,Trondheim,Norway,12585.861111111111
213243.794,"Dyre Halses gate 13, Trondheim",43.0,Trondheim,Norway,4959.157999999999
237462.16799999998,"Margrethe Thomsets veg 5, Trondheim",209.0,Trondheim,Norway,1136.1826220095693
1014606.4999999999,"Gamle Åsvei 39, Trondheim",32.0,Trondheim,Norway,31706.453124999996
315711.16,"Olav Magnussons veg, Trondheim",41.0,Trondheim,Norway,7700.272195121951
210258.56199999998,"Elvegata 14, Trondheim",285.0,Trondheim,Norway,737.7493403508771
507312.366,"Harald Hårfagres gate 3 A, Trondheim",49.0,Trondheim,Norway,10353.313591836733
272817.37,"Anders Wigens veg 2, Trondheim",37.0,Trondheim,Norway,7373.442432432433
616254.5,"Gamle Åsvei 63, Trondheim",90.0,Trondheim,Norway,6847.272222222222
770520.44,"Stabells veg 12 C, Trondheim",36.0,Trondheim,Norway,21403.345555555556
275554.32,"Sorgenfriveien 20, Trondheim",148.0,Trondheim,Norway,1861.8535135135135
201970.13999999998,"Ladeveien 24, Trondheim",160.0,Trondheim,Norway,1262.313375
300272.00999999995,"Brundalen 29, Charlottenlund",44.0,Trondheim,Norway,6824.363863636362
322311.23,"Olav Magnussons veg 3, Trondheim",23.0,Trondheim,Norway,14013.531739130434
356473.87,"Gartnersletta Bygg C, Trondheim",93.0,Trondheim,Norway,3833.0523655913976
1182091.5,"Inge Krokanns veg 2, Trondheim",48.0,Trondheim,Norway,24626.90625
230686.142,"Gildheimsvegen 12, Trondheim",212.0,Trondheim,Norway,1088.142179245283
466399.49999999994,"Ingemann Torps vei 15 A, Trondheim",32.0,Trondheim,Norway,14574.984374999998
1101961.0,"Stubbanvegen 8, Trondheim",72.0,Trondheim,Norway,15305.013888888889
257658.92399999997,"Ulstadløkkveien 18, Trondheim",399.0,Trondheim,Norway,645.7617142857142
222269.322,"Gildheimsvegen 8, Trondheim",45.0,Trondheim,Norway,4939.318266666666
298610.404,"Nedre Flatåsveg 21B, Flatåsen",101.0,Trondheim,Norway,2956.538653465346
673564.0399999999,"Ole Aasveds veg 1, Trondheim",163.0,Trondheim,Norway,4132.294723926379
274969.51999999996,"Solsletta Hageby Hus B, Trondheim",39.0,Trondheim,Norway,7050.500512820512
263654.5,"Kirkeringen 4, Heimdal",37.0,Trondheim,Norway,7125.7972972972975
365908.49999999994,"Spiltauet 9, Trondheim",57.0,Trondheim,Norway,6419.447368421052
341226.5,"Leksvikgata 1, Trondheim",53.0,Trondheim,Norway,6438.235849056604
599506.0,"Kaptein Kaalds vei 1, Trondheim",135.0,Trondheim,Norway,4440.785185185186
351804.5,"Peder Falcks vei 1, Trondheim",48.0,Trondheim,Norway,7329.260416666667
325359.5,"Andersbakkan 93, Heimdal",69.0,Trondheim,Norway,4715.355072463768
648890.6399999999,"Innherredsveien 107 og 109, Trondheim",90.0,Trondheim,Norway,7209.895999999999
431543.78599999996,"Veisletten alle 17, Trondheim",83.0,Trondheim,Norway,5199.322722891566
255063.01399999997,"Marie Sørdals veg 16 A, Trondheim",101.0,Trondheim,Norway,2525.3763762376234
76055.04599999999,"Anders Søyseths veg 10, Ranheim",55.0,Trondheim,Norway,1382.819018181818
778072.96,"Leangenbukta Saltakshus J, Trondheim",15.0,Trondheim,Norway,51871.530666666666
225719.9,"Nedre Møllenberg gate 77A, Trondheim",91.0,Trondheim,Norway,2480.4384615384615
596308.6919999999,"Ladebyhagen bygg L, Trondheim",47.0,Trondheim,Norway,12687.418978723403
415078.13999999996,"Ladebyhagen bygg K, Trondheim",88.0,Trondheim,Norway,4716.797045454545
1115183.5,"Bakkaunvegen 11, Trondheim",64.0,Trondheim,Norway,17424.7421875
521817.04,"O.J. Aalmos veg 24, Trondheim",281.0,Trondheim,Norway,1857.0001423487545
563385.1399999999,"William Farres veg 17A, Trondheim",148.0,Trondheim,Norway,3806.6563513513506
308859.97,"Lade alle 42 A, Trondheim",37.0,Trondheim,Norway,8347.566756756756
323666.762,"Rostengrenda 3, Tiller",122.0,Trondheim,Norway,2653.0062459016394
660329.5,"Anders Søyseths veg 19, Ranheim",122.0,Trondheim,Norway,5412.536885245901
779109.4319999999,"Nye Lilleby - Gartner Lunds Hage 2 - Rekke 4, Trondheim",137.0,Trondheim,Norway,5686.930160583941
1028730.1079999999,"Sandgata 16, Trondheim",140.0,Trondheim,Norway,7348.0722
342743.45399999997,"Utleirtunet 13 F, Trondheim",110.0,Trondheim,Norway,3115.8495818181814
510474.49999999994,"Julianus Holms veg 1, Trondheim",73.0,Trondheim,Norway,6992.801369863013
1253751.0,"Losjevegen 2 C, Ranheim",209.0,Trondheim,Norway,5998.808612440192
380761.73199999996,"Leangenbukta Byvilla 1 og 2, Trondheim",52.0,Trondheim,Norway,7322.340999999999
302246.13999999996,"Tesliåsen 41, Jakobsli",47.0,Trondheim,Norway,6430.768936170211
277436.86,"Nye Lilleby - Ståltaugen 3, Trondheim",38.0,Trondheim,Norway,7300.969999999999
390202.63999999996,"Trøåsen - rekkehus, Klæbu",105.0,Trondheim,Norway,3716.2156190476185
332054.51399999997,"Gamle Kongevei 12, Trondheim",75.0,Trondheim,Norway,4427.39352
513652.80199999997,"Edgar B. Schieldrops veg 32, Trondheim",80.0,Trondheim,Norway,6420.660024999999
226637.94999999998,"Falkenborgvegen 35, Trondheim",28.0,Trondheim,Norway,8094.2125
312640.01399999997,"Hans Nielsen Hauges gate 2, Trondheim",58.0,Trondheim,Norway,5390.3450689655165
419305.642,Klæbu,110.0,Trondheim,Norway,3811.8694727272728
661231.6399999999,"Bynesveien 16B, Trondheim",281.0,Trondheim,Norway,2353.1375088967966
965450.6199999999,"Dragvoll alle 24, Trondheim",193.0,Trondheim,Norway,5002.334818652849
131267.046,"Sandgata 2, Trondheim",28.0,Trondheim,Norway,4688.108785714286
476071.66199999995,"Trøåsen - eneboliger, Klæbu",133.0,Trondheim,Norway,3579.4861804511274
337531.93999999994,"Leksvikgata 9 (SV1-0101), Trondheim",57.0,Trondheim,Norway,5921.612982456139
598624.5,"Skjermvegen 59 D, Trondheim",191.0,Trondheim,Norway,3134.1596858638745
294325.54,"Haakon VII's gate 4, Trondheim",43.0,Trondheim,Norway,6844.78
1163236.0,"Kyvannsvegen 27A og B, Trondheim",343.0,Trondheim,Norway,3391.3586005830903
263654.5,"Peder Falcks veg 18 C, Trondheim",44.0,Trondheim,Norway,5992.147727272727
173233.24,"Andersbakkan 87, Heimdal",24.0,Trondheim,Norway,7218.051666666666
551840.5,"Anne Ekrens veg 4, Heimdal",102.0,Trondheim,Norway,5410.200980392156
1347899.5,"Grillstadfjæra 62, Ranheim",154.0,Trondheim,Norway,8752.594155844155
439954.49999999994,"Olav Aukrusts veg 3F, Trondheim",127.0,Trondheim,Norway,3464.208661417322
428192.366,"Væressletta 17, Ranheim",87.0,Trondheim,Norway,4921.751333333333
246024.49999999997,"Thomas von Westens gate 18, Trondheim",48.0,Trondheim,Norway,5125.510416666666
682409.1399999999,"Holtvegen 5D, Heimdal",141.0,Trondheim,Norway,4839.781134751773
439954.49999999994,"Knudssøns gate 6, Trondheim",129.0,Trondheim,Norway,3410.4999999999995
260128.49999999997,"Håkon Magnussons gate 1C, Trondheim",40.0,Trondheim,Norway,6503.2125
306548.462,"Havstadvegen 3B, Trondheim",81.0,Trondheim,Norway,3784.548913580247
330231.31399999995,"Andersbakkan 83, Heimdal",61.0,Trondheim,Norway,5413.628098360655
702524.5399999999,"Kleivavegen 40, Trondheim",130.0,Trondheim,Norway,5404.0349230769225
439954.49999999994,"Johan Arnt Høiseths veg 82, Heimdal",126.0,Trondheim,Norway,3491.7023809523803
294616.22,"Gildheim, Trondheim",34.0,Trondheim,Norway,8665.18294117647
578354.2999999999,"Strindfjordvegen, Ranheim",69.0,Trondheim,Norway,8381.946376811593
205278.56,"Varden Bygg A og B, Trondheim",25.0,Trondheim,Norway,8211.1424
1084331.0,"Anders Wigens veg 4 B, Trondheim",103.0,Trondheim,Norway,10527.485436893205
1278175.0,"SKANSEGATA 20, Trondheim",296.0,Trondheim,Norway,4318.158783783784
511785.99999999994,"Vestre Rosten 1D, Heimdal",203.0,Trondheim,Norway,2521.1133004926105
200534.112,"Kongens gate 56, Trondheim",33.0,Trondheim,Norway,6076.791272727272
240327.08599999998,"Nedre Ila 13A, Trondheim",40.0,Trondheim,Norway,6008.1771499999995
647317.7,"Anna Haarsakers veg 20C, Trondheim",124.0,Trondheim,Norway,5220.304032258065
837510.9999999999,"Nordahl Griegs veg 4A og B, Trondheim",198.0,Trondheim,Norway,4229.853535353534
1291161.0,"Stampestien 21, Trondheim",262.0,Trondheim,Norway,4928.095419847328
1044678.1199999999,"Dalheimslyngen 17 A, Jakobsli",268.0,Trondheim,Norway,3898.0526865671636
371088.366,"Gamle Kongevei 64 C, Trondheim",70.0,Trondheim,Norway,5301.262371428571
284934.85599999997,"Innherredsveien 48, Trondheim",54.0,Trondheim,Norway,5276.571407407407
641119.5079999999,"NSV 46 - HUS A4 - Hovedhuset, Trondheim",148.0,Trondheim,Norway,4331.888567567567
268542.91199999995,"Leangenbukta leilighet I101, Trondheim",32.0,Trondheim,Norway,8391.965999999999
241616.99999999997,"Asylveita 2, Trondheim",34.0,Trondheim,Norway,7106.382352941176
1543783.3339999998,"Uståsen 112, Kattem",222.0,Trondheim,Norway,6953.978981981981
532057.232,"Øvre Nyhavna E6-1-02 - Ladebekken 38, Trondheim",85.0,Trondheim,Norway,6259.496847058823
202649.884,"Bratsbergvegen 110, Trondheim",32.0,Trondheim,Norway,6332.808875
292384.60599999997,"Harry Borthens vei 9, Trondheim",70.0,Trondheim,Norway,4176.9229428571425
395879.49999999994,"Øystein Møylas veg 18C, Trondheim",67.0,Trondheim,Norway,5908.6492537313425
272469.5,"Sorgenfriveien 22, Trondheim",37.0,Trondheim,Norway,7364.040540540541
282320.02599999995,"Mellomveien 18D, Trondheim",54.0,Trondheim,Norway,5228.148629629629
660329.5,"Kystadhaugen 4, Trondheim",230.0,Trondheim,Norway,2870.9978260869566
522347.31599999993,"Nyheimsvegen 28 D, Charlottenlund",113.0,Trondheim,Norway,4622.542619469026
334174.5,"Nedre Møllenberg gate 16, Trondheim",72.0,Trondheim,Norway,4641.3125
927307.0399999999,"Hospitalsløkkan 15, Trondheim",248.0,Trondheim,Norway,3739.1412903225805
300167.51999999996,"Anna Haarsakers veg 9, Trondheim",48.0,Trondheim,Norway,6253.489999999999
883232.0399999999,"Veimester Kroghs gate 19, Trondheim",285.0,Trondheim,Norway,3099.059789473684
515754.04,"Sverres gate 11A, Trondheim",77.0,Trondheim,Norway,6698.104415584416
382674.028,"Stallmestervegen 4 C, Trondheim",104.0,Trondheim,Norway,3679.5579615384613
705488.3579999999,"Dokkgata 1, Trondheim",78.0,Trondheim,Norway,9044.722538461538
484029.49999999994,"Syrinvegen 15, Charlottenlund",196.0,Trondheim,Norway,2469.538265306122
353271.144,"Håkon Herdebreis veg 2, Trondheim",93.0,Trondheim,Norway,3798.614451612903
528119.12,"Simon Leinums veg 4, Heimdal",169.0,Trondheim,Norway,3124.9652071005917
218688.53999999998,"Osloveien 106B, Trondheim",36.0,Trondheim,Norway,6074.681666666666
419611.19999999995,"Tiurvegen 11A, Heimdal",90.0,Trondheim,Norway,4662.346666666666
395879.49999999994,"Anne Ekrens veg 12, Heimdal",77.0,Trondheim,Norway,5141.292207792207
267445.208,"Fossegrenda 25 A, Trondheim",74.0,Trondheim,Norway,3614.124432432432
613411.254,"Ladebekken 9 C, Trondheim",94.0,Trondheim,Norway,6525.651638297872
484933.96199999994,"Stabells veg 28, Trondheim",145.0,Trondheim,Norway,3344.3721517241374
484052.46199999994,"Lunheimvegen 7, Klæbu",177.0,Trondheim,Norway,2734.759672316384
311482.97,"Peder Falcks vei 11, Trondheim",45.0,Trondheim,Norway,6921.843777777777
1057004.5,"Blusuvollsbakken 10, Trondheim",230.0,Trondheim,Norway,4595.671739130435
208922.552,"Karolinerveien 3 C, Trondheim",31.0,Trondheim,Norway,6739.437161290322
334908.93999999994,"Ringvegen 8 A, Trondheim",99.0,Trondheim,Norway,3382.918585858585
695589.5,"Damlia 3, Trondheim",317.0,Trondheim,Norway,2194.288643533123
457584.49999999994,"Julianus Holms veg 9, Trondheim",61.0,Trondheim,Norway,7501.385245901638
257847.952,"Snorres gate 9, Trondheim",38.0,Trondheim,Norway,6785.472421052631
1163666.0,"Håkon Magnussons gate 18, Trondheim",116.0,Trondheim,Norway,10031.603448275862
406340.54,"Marie Sørdals veg 21, Trondheim",150.0,Trondheim,Norway,2708.9369333333334
512151.49999999994,"Hårstadringen 9, Tiller",112.0,Trondheim,Norway,4572.781249999999
371279.19999999995,"Yippi Fortunalia, leilighet A201, Jonsvatnet",72.0,Trondheim,Norway,5156.655555555555
250562.71999999997,"Yippi Fortunalia, leilighet A107, Jonsvatnet",40.0,Trondheim,Norway,6264.067999999999
442482.04,"Søbstadvegen 36, Heimdal",177.0,Trondheim,Norway,2499.898531073446
489341.46199999994,"Lade alle 158B, Trondheim",72.0,Trondheim,Norway,6796.4091944444435
490105.486,"Væressletta 13B, Ranheim",79.0,Trondheim,Norway,6203.866911392405
386182.99999999994,"Strindfjordvegen 12, Ranheim",71.0,Trondheim,Norway,5439.19718309859
257966.80399999997,"Gisle Johnsons gate 8, Trondheim",42.0,Trondheim,Norway,6142.066761904762
443235.142,"Gildheimsvegen 10, Trondheim",61.0,Trondheim,Norway,7266.149868852459
366611.37799999997,"Fjøsmestervegen 7B, Trondheim",78.0,Trondheim,Norway,4700.145871794872
256977.63199999998,"Holtermanns veg 4, Trondheim",48.0,Trondheim,Norway,5353.700666666667
342303.22,"Hans Hagerups gate 4B, Trondheim",67.0,Trondheim,Norway,5109.003283582089
351664.40599999996,"Væressletta 13 b, Ranheim",72.0,Trondheim,Norway,4884.2278611111105
601152.0399999999,"Østkollvegen 9, Trondheim",166.0,Trondheim,Norway,3621.3978313253006
270442.30799999996,"Olav Engelbrektssons alle 45, Trondheim",58.0,Trondheim,Norway,4662.798413793103
203586.596,"Innherredsveien 61 D, Trondheim",39.0,Trondheim,Norway,5220.169128205128
213245.42799999999,"Ingeborg Aas veg 2 (andel 1035), Trondheim",42.0,Trondheim,Norway,5077.272095238095
285886.53199999995,"Edgar B. Schieldrops vei 7, Trondheim",43.0,Trondheim,Norway,6648.5239999999985
513849.13999999996,"Gulbrandsvegen 1, Heimdal",118.0,Trondheim,Norway,4354.653728813559
727357.8999999999,"Strindfjordvegen 29B, Ranheim",100.0,Trondheim,Norway,7273.578999999999
202545.90999999997,"Karolinerveien 1C, Trondheim",32.0,Trondheim,Norway,6329.559687499999
295076.31999999995,"Innherredsveien 108, Trondheim",34.0,Trondheim,Norway,8678.715294117646
660350.1399999999,"Devlesvingen 12, Trondheim",128.0,Trondheim,Norway,5158.985468749999
949761.6399999999,"Dalheimvegen 19A, Jakobsli",181.0,Trondheim,Norway,5247.301878453038
413509.49999999994,"Lillegårdsbakken 21, Trondheim",102.0,Trondheim,Norway,4054.0147058823522
518204.95399999997,"Øvre Steinaunet BK2 - Rekkehus - Tunet, Trondheim",95.0,Trondheim,Norway,5454.788989473684
313721.464,"Stallmestervegen 2D, Trondheim",105.0,Trondheim,Norway,2987.8234666666663
344342.366,"Væressletta 15 B, Ranheim",73.0,Trondheim,Norway,4717.018712328767
492844.49999999994,"Ringvålvegen 50 A, Heimdal",192.0,Trondheim,Norway,2566.8984374999995
767506.1399999999,"Vestmarkbakken 7, Trondheim",308.0,Trondheim,Norway,2491.9030519480516
560243.5599999999,"Frostaveien 3, Trondheim",75.0,Trondheim,Norway,7469.914133333333
1230629.9,"Thaulowkaia 4, Trondheim",155.0,Trondheim,Norway,7939.547741935483
572179.5,"Eidsvolls gate 16, Trondheim",104.0,Trondheim,Norway,5501.725961538462
273346.528,"Stallmestervegen 29, Trondheim",48.0,Trondheim,Norway,5694.719333333333
286466.0,"Væressletta 15 B, Ranheim",48.0,Trondheim,Norway,5968.041666666667
321626.49799999996,"Harry Borthens vei 20, Trondheim",79.0,Trondheim,Norway,4071.2214936708856
347724.23,"Steinan Park Hus B, Trondheim",59.0,Trondheim,Norway,5893.631016949153
413697.83999999997,"Dyre Halses gate 15, Trondheim",55.0,Trondheim,Norway,7521.778909090908
528104.5,"Koefoedgeilan 9 A, Trondheim",100.0,Trondheim,Norway,5281.045
422324.49999999994,"Ulstadvegen 45 A, Klæbu",185.0,Trondheim,Norway,2282.835135135135
1489820.9999999998,"Fridtjof Nansens vei 5, Trondheim",619.0,Trondheim,Norway,2406.819063004846
345438.866,"Persløkkvegen 19 B, Trondheim",75.0,Trondheim,Norway,4605.851546666667
271976.032,"Nedre Møllenberg gate 87 B, Trondheim",49.0,Trondheim,Norway,5550.531265306123
