from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:10097,RUT:ServiceJourney:089ac3c8f7fb6beb21ce44d616fc8f26,NSR:Quay:10100,RUT:ServiceJourney:1d2f08a5329964af4b3774a2bf1f6aeb,1
NSR:Quay:6817,RUT:ServiceJourney:b3630430f39333df049a808f8d604a66,NSR:Quay:6814,RUT:ServiceJourney:b31050f71d31e40dbd962bdcf0faa219,1
NSR:Quay:10100,RUT:ServiceJourney:496e434d804de7cd2ad8844f53687914,NSR:Quay:10097,RUT:ServiceJourney:7cc33db6353d18b76776c093ee03352a,1
NSR:Quay:10098,RUT:ServiceJourney:5c71914afeea9c49fc9a3da8e7314719,NSR:Quay:10102,RUT:ServiceJourney:bdc65c8b2b296a08af2bc39372dcdf5d,1
NSR:Quay:7787,RUT:ServiceJourney:26e009dda19c78622baf4aecacd415b6,NSR:Quay:7787,RUT:ServiceJourney:530b73ce9e64afc2a5f29174a589008d,1
NSR:Quay:10226,RUT:ServiceJourney:a9c6e30e178e278f932ce6be25862cad,NSR:Quay:10222,RUT:ServiceJourney:1c46e28036c78d1ecb9029a88c7a3619,1
NSR:Quay:6812,RUT:ServiceJourney:5ff485ea1a8aba21ec7f09428076d6a6,NSR:Quay:6813,RUT:ServiceJourney:09c7b5fc958b6190ef854762a3c74593,1
NSR:Quay:7266,RUT:ServiceJourney:3ee9ccdc2d2e88a9faca7db0655eca59,NSR:Quay:7261,RUT:ServiceJourney:a34a19ff943728d45d46b05bc07819d2,1
NSR:Quay:6813,RUT:ServiceJourney:4fe1c10b755e2aa1992fb381ec10e7f9,NSR:Quay:6812,RUT:ServiceJourney:94c593e02d7b56217546bccc7a1fdbba,1
NSR:Quay:10100,RUT:ServiceJourney:5132d501f449e86b0518fde17aacc42b,NSR:Quay:10098,RUT:ServiceJourney:37a7b39760421d4f152b81f522dcc913,1
NSR:Quay:10095,RUT:ServiceJourney:445ade12cdbfd1f9527ef60d3eb1619d,NSR:Quay:10100,RUT:ServiceJourney:a1f2db4be8f73cf2366f0ce8ae782dbb,1
NSR:Quay:10221,RUT:ServiceJourney:aaaf9c59f5e6f3c167e0c4d9ddda1bab,NSR:Quay:10226,RUT:ServiceJourney:e96704141cd810e45a8c96ebdb653d3e,1
NSR:Quay:10102,RUT:ServiceJourney:19a9f24df6c7e31c97fc71dd868f0328,NSR:Quay:10100,RUT:ServiceJourney:09b299c7e5a5da01c6d0df31072e8f7a,1
NSR:Quay:7786,RUT:ServiceJourney:00446e0024b24b2336a022411dc4256a,NSR:Quay:7786,RUT:ServiceJourney:0494ef9e032e2309ccd582a90d8f40ce,1
NSR:Quay:10102,RUT:ServiceJourney:140971217e21f503d2e9b73cb2686f5f,NSR:Quay:10097,RUT:ServiceJourney:b3de0d7772f257a2bada6ea16ec2202b,1
NSR:Quay:6813,RUT:ServiceJourney:4dc2a5dce01dc99ae6290091f21e2fb7,NSR:Quay:6812,RUT:ServiceJourney:828f1421c9271e54797bde603ac122b1,1
NSR:Quay:10222,RUT:ServiceJourney:598c6896f6a15dfe46dc4eb4c114be83,NSR:Quay:10226,RUT:ServiceJourney:f28bb023d94c8c79446ca7f7904fc445,1
NSR:Quay:25813,RUT:ServiceJourney:b88ba11dc51d0de40c6be8c37fe6b512,NSR:Quay:25813,RUT:ServiceJourney:53ae227a58459770612eff5770c78787,1
NSR:Quay:5653,RUT:ServiceJourney:6522b1ae453cedf70f8e073e6cf87924,NSR:Quay:5651,RUT:ServiceJourney:32a006019c88d1e9f3c6940c096faa47,1
NSR:Quay:7787,RUT:ServiceJourney:14315d5996b924278e3809c3359ea00b,NSR:Quay:7786,RUT:ServiceJourney:af9f9395e811fe18eb3405a316c1ed05,1
NSR:Quay:7786,RUT:ServiceJourney:40fe12783d43bd878bbb7c17201bc516,NSR:Quay:7786,RUT:ServiceJourney:8eca66802c4a0c39a4366ae0c8a3a90e,1
NSR:Quay:12431,RUT:ServiceJourney:a592c9f4ebd313bb88689542fe7525b3,NSR:Quay:12430,RUT:ServiceJourney:9f02bdc254d34ee8574c27d000a55b01,1
NSR:Quay:8250,RUT:ServiceJourney:e2bef90312b97d5d1a396e30cd1d6d9b,NSR:Quay:8250,RUT:ServiceJourney:202d5c34d4de7cbcaad88ba83a7f9ac5,1
NSR:Quay:10098,RUT:ServiceJourney:2567b15f6570a50b03152ccba2ea6e0c,NSR:Quay:10100,RUT:ServiceJourney:333614c930005f312d88268d1b211698,1
NSR:Quay:10102,RUT:ServiceJourney:4d40f3c7e50a3918ae9d0f544fc500dc,NSR:Quay:10097,RUT:ServiceJourney:fbe2c7b48316848649bb55480d81f68e,1
NSR:Quay:10221,RUT:ServiceJourney:df4762e4d7ae2990a492ef7a5e7a00a4,NSR:Quay:10226,RUT:ServiceJourney:cdaab53d38ec20b39982fda5278e5771,1
NSR:Quay:6143,RUT:ServiceJourney:4484bccfeaa2e37e0bdd7e86e9cdd56c,NSR:Quay:6143,RUT:ServiceJourney:720ed7f80470b710ffee8b1e2dc4059a,1
NSR:Quay:10226,RUT:ServiceJourney:f299aa23bc33e122bc8027b401053e7c,NSR:Quay:10222,RUT:ServiceJourney:358ae5e8c04c6a91e4363aade40871e6,1
NSR:Quay:6817,RUT:ServiceJourney:7a567ba1b59ccfcd0415793afad6836e,NSR:Quay:6813,RUT:ServiceJourney:1cd29612b596715719d73ca9db3572ff,1
NSR:Quay:10102,RUT:ServiceJourney:f90a52f3f76a87860a76da3238d643cd,NSR:Quay:10100,RUT:ServiceJourney:7d1a4ef8bc6709cbd5338006953e53bf,1
NSR:Quay:8913,RUT:ServiceJourney:f4e231af218b9bab03f12cbeac811aa3,NSR:Quay:8913,RUT:ServiceJourney:1cac619e0209fcc77efbdc2538b915cb,1
NSR:Quay:12446,RUT:ServiceJourney:a9550316f166d37361585b709d85f576,NSR:Quay:12432,RUT:ServiceJourney:5f984ff70c458130b92ef2b739769269,1
NSR:Quay:10098,RUT:ServiceJourney:7fa95480a3a7e0990aa0fb87071f7c57,NSR:Quay:10102,RUT:ServiceJourney:3b065334e71ad41987d1a5c4c33a0f9c,1
NSR:Quay:10222,RUT:ServiceJourney:3356ccd003285362c875d75351750a4b,NSR:Quay:10226,RUT:ServiceJourney:76c3b44a8aedddc40a48b1a0c694fa88,1
NSR:Quay:7787,RUT:ServiceJourney:bda3bb4ccd7810de2bc43edb57bf7bc3,NSR:Quay:7786,RUT:ServiceJourney:b0299aea4ba151c560ce6f54f1a5b078,1
NSR:Quay:6816,RUT:ServiceJourney:c348b1bcdd95249b2164017d76ae2706,NSR:Quay:6817,RUT:ServiceJourney:54a64c8510574c3af0da27c678205daf,1
NSR:Quay:7786,RUT:ServiceJourney:91171710f670b6d559fa53759c5c35ad,NSR:Quay:7786,RUT:ServiceJourney:0ddeab63d31afab032ae6947735b3fcf,1
NSR:Quay:8250,RUT:ServiceJourney:383b00f37ec3321a4cc8d2a56478a415,NSR:Quay:8250,RUT:ServiceJourney:72903342d4169739a4b6304933fe4177,1
NSR:Quay:12446,RUT:ServiceJourney:b0c6f32270111a5e29157facb82e3d13,NSR:Quay:12432,RUT:ServiceJourney:b108fd8007c7108581df6652ba207d64,1
NSR:Quay:7787,RUT:ServiceJourney:b61a6ab535a27d7c546f360d1f84e311,NSR:Quay:7786,RUT:ServiceJourney:5c0b015ac5175b1003eb9d4df0fe792b,1
NSR:Quay:10102,RUT:ServiceJourney:7f7bad021cfba00474395d9c01967bc2,NSR:Quay:10100,RUT:ServiceJourney:8e4c289c4cae49a5ec52f21a330b471f,1
NSR:Quay:10226,RUT:ServiceJourney:38c13a74d3cc4458b007eb593b5e38b1,NSR:Quay:10221,RUT:ServiceJourney:08cba15b7e1e2f854810e199827f75ae,1
NSR:Quay:10098,RUT:ServiceJourney:7d3443d55c163fd80fe89957e957b6ec,NSR:Quay:10102,RUT:ServiceJourney:b3492b015d604785cae99cd9b1deae62,1
NSR:Quay:12431,RUT:ServiceJourney:9bee1da82ce4e25a99388b5580b52348,NSR:Quay:12430,RUT:ServiceJourney:21c57430d59c1c3ac1968339d0c8c497,1
NSR:Quay:6143,RUT:ServiceJourney:45da444a2a41465ac09d81c0ec22217c,NSR:Quay:6144,RUT:ServiceJourney:39296ce93c665ecfbde5c70ab78eec71,1
NSR:Quay:10221,RUT:ServiceJourney:ee7ea812176ff1310980280d079f7d73,NSR:Quay:10226,RUT:ServiceJourney:4abd550168e93067ac76c43404de0ab1,1
NSR:Quay:10097,RUT:ServiceJourney:97b83b6b84e6adb6efd76db44c712c5d,NSR:Quay:10102,RUT:ServiceJourney:9cb2d7b5c5fc73e0443866acff71b75e,1
NSR:Quay:6812,RUT:ServiceJourney:69e8c586d6db87939a0f778e859279d1,NSR:Quay:6813,RUT:ServiceJourney:5e4b0a1f88295fe0e4e8e144b161de77,1
NSR:Quay:10100,RUT:ServiceJourney:22fb8bb15f0d0c5527d30e2de96e944a,NSR:Quay:10098,RUT:ServiceJourney:d7bea740e38162ed5fd3d93868cced63,1
NSR:Quay:10098,RUT:ServiceJourney:1af67250fc28fa409a0de41519d2e426,NSR:Quay:10100,RUT:ServiceJourney:5132d501f449e86b0518fde17aacc42b,1
NSR:Quay:10635,RUT:ServiceJourney:e13a7d384471c29998ae54e6013089eb,NSR:Quay:10635,RUT:ServiceJourney:783730d58b7274a3025b253e7b49dae7,1
NSR:Quay:5651,RUT:ServiceJourney:147d709bed4c741161ceb8e3bb4f4a30,NSR:Quay:5653,RUT:ServiceJourney:a1a9300af5f09b4c95e2dc88cf3241c8,1
NSR:Quay:10221,RUT:ServiceJourney:c17e3912377bbb86c7fab37997fe62ed,NSR:Quay:10226,RUT:ServiceJourney:8c3677ce7c6c1ae891348a6afea37834,1
NSR:Quay:98560,RUT:ServiceJourney:af517812429cc4bad413a1eb287ca41f,NSR:Quay:26568,RUT:ServiceJourney:b0f14b431adb67a798c38df5726a2452,1
NSR:Quay:10100,RUT:ServiceJourney:13610be0ab8495b4f6a4be1c1c9592b9,NSR:Quay:10097,RUT:ServiceJourney:0464eb0adf9b8a3e3b3fa55bc31cf316,1
NSR:Quay:10221,RUT:ServiceJourney:5e1b3a3e227462e5ed2df691e16dc01a,NSR:Quay:10226,RUT:ServiceJourney:705011feea890c4a68c98607a077d128,1
NSR:Quay:12446,RUT:ServiceJourney:1b4830613e01e978fc465f33457f3304,NSR:Quay:12432,RUT:ServiceJourney:d3c5f3d9d67e496cb8adc983db113d41,1
NSR:Quay:6812,RUT:ServiceJourney:e3db6299d113202921ecf149edda635c,NSR:Quay:6816,RUT:ServiceJourney:d96aff5d884426864fd6d102c16667a8,1
NSR:Quay:5651,RUT:ServiceJourney:aeb104c58e459e56d9f40752372375ae,NSR:Quay:5653,RUT:ServiceJourney:55cf125d104083985db754592ade8557,1
NSR:Quay:10221,RUT:ServiceJourney:f3c7b719906a87d4f45abee80714a077,NSR:Quay:10226,RUT:ServiceJourney:af54ab7b4388ed602e54bca183eba335,1
NSR:Quay:10098,RUT:ServiceJourney:1ca16da340adf58fd689df1dde3346b4,NSR:Quay:10096,RUT:ServiceJourney:6a72e27bbff2f01b1a5df3853f9a48c1,1
NSR:Quay:10097,RUT:ServiceJourney:bfc3c05d0b95686ee2514c9b54f56871,NSR:Quay:10098,RUT:ServiceJourney:07181717a4255151941bfa943434e73c,1
NSR:Quay:10100,RUT:ServiceJourney:31ce61133e4aaf7d5aef83b8c58dc08f,NSR:Quay:10098,RUT:ServiceJourney:2c1677cb32ed2123597e6200fa6bc512,1
NSR:Quay:10226,RUT:ServiceJourney:a4a2d626478f7ac84cd43b94842656dd,NSR:Quay:10221,RUT:ServiceJourney:8e444fcced1e2b2079d4f17ba4154180,1
NSR:Quay:7787,RUT:ServiceJourney:5420c6fcb72655a6faafdfd3b3c0ad50,NSR:Quay:7786,RUT:ServiceJourney:b7d1b69dec1276563e07e11c15e15a8b,1
NSR:Quay:10100,RUT:ServiceJourney:43426961967b1c54455f50556696b6d8,NSR:Quay:10102,RUT:ServiceJourney:95d1453dc8c85226d4f082b60b346251,1
NSR:Quay:6814,RUT:ServiceJourney:04b9157697b5522f59be099248db1267,NSR:Quay:6816,RUT:ServiceJourney:d72989c97196e01c1685130d7dcbee1f,1
NSR:Quay:10221,RUT:ServiceJourney:e3b0fde8243bda504bde1cc8efb03057,NSR:Quay:10226,RUT:ServiceJourney:6b7fa618a5b7527dd3c3e8729e280b9c,1
NSR:Quay:10098,RUT:ServiceJourney:8d9df47816f6a0191947059eab96fadc,NSR:Quay:10102,RUT:ServiceJourney:1104ddacbe58da54557c7c90ff7c1eaa,1
NSR:Quay:5653,RUT:ServiceJourney:1573bdd7f097c7cd731a4bd59ee7ef56,NSR:Quay:5651,RUT:ServiceJourney:7a877d3e0565ef059ed7257f2a77c39a,1
NSR:Quay:7787,RUT:ServiceJourney:1f0c4c51d5c1ba702b462a21dadf6033,NSR:Quay:7786,RUT:ServiceJourney:17cbbe3b69d849603380fb25fbb27b06,1
NSR:Quay:7787,RUT:ServiceJourney:c4352769f843bceb59bbddd349879e40,NSR:Quay:7786,RUT:ServiceJourney:fd90d086ccf66869fae1be072087ce09,1
NSR:Quay:7786,RUT:ServiceJourney:9d6e5022e66e64c901bbe609b5d57057,NSR:Quay:7787,RUT:ServiceJourney:f79c4296770f2a2e78a12e74880d1b30,1
NSR:Quay:5651,RUT:ServiceJourney:9d43f126e2d113b51b3013ae5473c91a,NSR:Quay:5653,RUT:ServiceJourney:2b32a6638308be1b27b7f050a309d9da,1
NSR:Quay:7786,RUT:ServiceJourney:cc2c8c07f985781381683aaa4f4d4ec5,NSR:Quay:7787,RUT:ServiceJourney:5af162811b0677185700823c44db9623,1
NSR:Quay:10097,RUT:ServiceJourney:baa35726400f7d012c968171021e5e0b,NSR:Quay:10100,RUT:ServiceJourney:66afef6cc7355e17d791e78ef184c504,1
NSR:Quay:6816,RUT:ServiceJourney:4295687cd7a1ce0c939ccec1b610ab5d,NSR:Quay:6817,RUT:ServiceJourney:8b3f7094bc09ad32e4053936eca87254,1
NSR:Quay:10102,RUT:ServiceJourney:e2152f81fa3f86b0f5346905d2535cb4,NSR:Quay:10098,RUT:ServiceJourney:669e348a6e2232c1ad59616a901a2802,1
NSR:Quay:7786,RUT:ServiceJourney:7832483c4b078a83b6d34c40e6433666,NSR:Quay:7786,RUT:ServiceJourney:37245ce2b325e3b0215377cdb3780201,1
NSR:Quay:7266,RUT:ServiceJourney:a8e786d707fce06d1b2b54bc14409a80,NSR:Quay:7261,RUT:ServiceJourney:db48e9d3935d2b01ba5fa7c4525f2d40,1
NSR:Quay:9104,RUT:ServiceJourney:6b06f5b37c13f560b5b189e9170ba6e9,NSR:Quay:9104,RUT:ServiceJourney:8afbb821e5d877b80195a3d94eae247d,1
NSR:Quay:8872,RUT:ServiceJourney:0d492a9ab80a5425b9f2e93ee55def47,NSR:Quay:8876,RUT:ServiceJourney:13128a182f8a3193dd15946f6afc82b8,1
NSR:Quay:10097,RUT:ServiceJourney:f80015bedff62e9477e1448737c112f1,NSR:Quay:10102,RUT:ServiceJourney:3b065334e71ad41987d1a5c4c33a0f9c,1
NSR:Quay:6816,RUT:ServiceJourney:bde2fc3d898e21368f6a01ef90bfd7b4,NSR:Quay:6814,RUT:ServiceJourney:8a1baa559ffe267ffbda75dbfefc8522,1
NSR:Quay:10102,RUT:ServiceJourney:e51836b1eda687687bb11cc88df29870,NSR:Quay:10100,RUT:ServiceJourney:2641e69a0080761bf43b104046c9b8cc,1
NSR:Quay:8250,RUT:ServiceJourney:f1098e3a8d4d1b80b96dae4f585e193f,NSR:Quay:8250,RUT:ServiceJourney:0e00927b2d830811dab8a5a3d0ac04f3,1
NSR:Quay:10102,RUT:ServiceJourney:620922bc2056c8b970be4a1b4b0b0337,NSR:Quay:10098,RUT:ServiceJourney:28e00f2998cf61d0e6b739b0f14e8638,1
NSR:Quay:6817,RUT:ServiceJourney:8166fb679824988feaac8c9b41de9675,NSR:Quay:6814,RUT:ServiceJourney:36aa9a07ce5886c46069f86cc904c3c7,1
NSR:Quay:5654,RUT:ServiceJourney:9a04beb3771592ec7334b06aafa9b922,NSR:Quay:5651,RUT:ServiceJourney:1544a48d97f14ee6092f236e0deb8307,1
NSR:Quay:5653,RUT:ServiceJourney:6acb957556165fbf56bd4730d8b5b57f,NSR:Quay:5651,RUT:ServiceJourney:9ac5f46f6aa905a2cb7673e62bbdfebd,1
NSR:Quay:6814,RUT:ServiceJourney:9748e8e6c62734dd9809d0ffc6a1d3d9,NSR:Quay:6812,RUT:ServiceJourney:76c9fa5f0a5f6309c5d50944823d24f3,1
NSR:Quay:6813,RUT:ServiceJourney:67a47aa03de5bc4ab4a11fdee27b2d4b,NSR:Quay:6817,RUT:ServiceJourney:43df2c10458dfaf6a9f01cc81f8cb083,1
NSR:Quay:5652,RUT:ServiceJourney:37df82cdbbd6567742c8211af2a06494,NSR:Quay:5653,RUT:ServiceJourney:7e030eb985e19aff1db1bfae9ebbc046,1
NSR:Quay:5651,RUT:ServiceJourney:d4d5ca5a05830857e484feb38102bea8,NSR:Quay:5654,RUT:ServiceJourney:2c0a1dc5453be8119071942d033b79b5,1
NSR:Quay:10226,RUT:ServiceJourney:d7cc9eacbc59804fdf0659059feb6c1c,NSR:Quay:10221,RUT:ServiceJourney:ea893e124b073b59f8e406fde2e77fc0,1
NSR:Quay:10097,RUT:ServiceJourney:bd977bbb64c1f9948cf1eb3de996afc3,NSR:Quay:10102,RUT:ServiceJourney:54fd9563ce81d710dc4d661703f18a60,1
NSR:Quay:10226,RUT:ServiceJourney:3c30f1536c134ef6fbf475ffdce4bda7,NSR:Quay:10221,RUT:ServiceJourney:d9302c7bbbe131646cf0949b8aa38e7d,1
NSR:Quay:7787,RUT:ServiceJourney:f51679f08136cef81524497adb3f8bad,NSR:Quay:7786,RUT:ServiceJourney:216a334346403c74a074242c395aaf2e,1
NSR:Quay:6814,RUT:ServiceJourney:748e418f05c46d6a7e9722e4d1d2333f,NSR:Quay:6812,RUT:ServiceJourney:3919c058ab716dd38aacf5dfa030d46f,1
NSR:Quay:6817,RUT:ServiceJourney:cb08b570ae6f79059fc7fd24bc0b7e34,NSR:Quay:6813,RUT:ServiceJourney:ad377a9cf012d36c7eeaf89a762fd91b,1
NSR:Quay:8250,RUT:ServiceJourney:ed20d06d1a6ed5b92bcbc648a1e3e9c7,NSR:Quay:8250,RUT:ServiceJourney:b448a768932093034d96dbdc80e10c97,1
NSR:Quay:5654,RUT:ServiceJourney:cca4732bfb6bc0b558a1929de7ed90f2,NSR:Quay:5651,RUT:ServiceJourney:ef869dae985aaec2c9add38fdd193dca,1
NSR:Quay:12446,RUT:ServiceJourney:d9e031c463abb33a26f1a601e5ef4ff3,NSR:Quay:12432,RUT:ServiceJourney:7808cf7fc812436c80b9db54017296ed,1
NSR:Quay:6813,RUT:ServiceJourney:ecddd2ca071a739f6071bbd8a02ea4f7,NSR:Quay:6812,RUT:ServiceJourney:251f2dc358084451aa6d61898af00c40,1
NSR:Quay:6817,RUT:ServiceJourney:98fd7db231f477c41ca5287fd4eeb09b,NSR:Quay:6813,RUT:ServiceJourney:7f69761f9f559cc2799c95a414eb9657,1
NSR:Quay:6813,RUT:ServiceJourney:14aa0761dfb830cbaace1af8cabdf688,NSR:Quay:6816,RUT:ServiceJourney:63781a3d336725e2e55279e83fc715d6,1
NSR:Quay:10226,RUT:ServiceJourney:ae253516f475ee9a52d5ebeb28b5d3cf,NSR:Quay:10221,RUT:ServiceJourney:7f8da8061713a21ebf0d11e22a6e6dba,1
NSR:Quay:7786,RUT:ServiceJourney:0f47164d01eb63c8cc043f68f6ea96e3,NSR:Quay:7786,RUT:ServiceJourney:19a6d747a8e6979bc9c75fc0396a77db,1
NSR:Quay:7266,RUT:ServiceJourney:5f4bcc17a7a74d2965307c4e0a09af1c,NSR:Quay:7261,RUT:ServiceJourney:42d940490850b8001448f662f6b17724,1
NSR:Quay:6813,RUT:ServiceJourney:d9f3989648e7ff6e2ead5914e3560a9b,NSR:Quay:6812,RUT:ServiceJourney:d2cbe526a76319d89983cf7b21f68d50,1
NSR:Quay:8250,RUT:ServiceJourney:401b8533a698930a8105951b75a21f5a,NSR:Quay:8250,RUT:ServiceJourney:ea004427406ed7e2f2828f92f77983c1,1
NSR:Quay:6817,RUT:ServiceJourney:3908bbbe1128f5a847ccdeac47ae76eb,NSR:Quay:6814,RUT:ServiceJourney:87ff1a29e376752ff31f71a6ae73837d,1
NSR:Quay:5651,RUT:ServiceJourney:7bf6eb8333d22770459f12920195d0a0,NSR:Quay:5653,RUT:ServiceJourney:1a71b37e318493253f1eafe49547d608,1
NSR:Quay:10222,RUT:ServiceJourney:136fb8be64870601643ba5480a59a217,NSR:Quay:10226,RUT:ServiceJourney:cc206f33ef393e30d013243911f1b15a,1
NSR:Quay:7787,RUT:ServiceJourney:1854ac6ca65421b5f23a88e536b26fad,NSR:Quay:7787,RUT:ServiceJourney:90cb3f4a9ba6cc45f0b98788bf72b7f2,1
NSR:Quay:26081,RUT:ServiceJourney:180097e22abf428cbeb5ca91fbf11873,NSR:Quay:26081,RUT:ServiceJourney:54565c204817c8b30535f466f8e2a62f,1
NSR:Quay:12580,RUT:ServiceJourney:a837d03bdfcb472890a5bb979055f11b,NSR:Quay:12580,RUT:ServiceJourney:060ba3a72fa6fe3c3132d639a27eb870,1
NSR:Quay:6816,RUT:ServiceJourney:5bb8b4b380f438aa180a6b00f9ac46ce,NSR:Quay:6813,RUT:ServiceJourney:60ab1f4c9468445c2a2a5c5dcfbd9eea,1
NSR:Quay:10100,RUT:ServiceJourney:8d82aeee11575528e50e3440d9162993,NSR:Quay:10098,RUT:ServiceJourney:9cb1f1252af0a138e8c0b8cac4e5672f,1
NSR:Quay:8250,RUT:ServiceJourney:4b855d3ec07aed835de88739d81bc172,NSR:Quay:8250,RUT:ServiceJourney:fd8e0a30733af8cd914fb28737e76d5c,1
NSR:Quay:10098,RUT:ServiceJourney:6880e8b6447e59c94f11b7202719975a,NSR:Quay:10100,RUT:ServiceJourney:883cd1d2a28c896dfa1dc0a378179459,1
NSR:Quay:6817,RUT:ServiceJourney:8f188cc968939b20e6490b82a8c9bf8b,NSR:Quay:6814,RUT:ServiceJourney:e65668f00eca2b0d1e9b92289a5ca1b0,1
NSR:Quay:10100,RUT:ServiceJourney:918881eded6301adcaab6d4f60dfc820,NSR:Quay:10102,RUT:ServiceJourney:bfa3e188b1c61c4fff13f60f77a0a718,1
NSR:Quay:5651,RUT:ServiceJourney:2394ccfdd35395ad4a291906db13041c,NSR:Quay:5653,RUT:ServiceJourney:84a96b812f8c3f4ef35eda61657d5b2d,1
NSR:Quay:10100,RUT:ServiceJourney:333027aa11fb2728e4ac7d92275ead05,NSR:Quay:10102,RUT:ServiceJourney:b9b224712cab7cc0436863535ad75958,1
NSR:Quay:10098,RUT:ServiceJourney:536abde2eee8186c70aa80819ef43416,NSR:Quay:10097,RUT:ServiceJourney:05cabdd21d7e69a336dd29f79c5fe52c,1
NSR:Quay:10221,RUT:ServiceJourney:8a0d79477b5837a679bdcd2164c8da96,NSR:Quay:10226,RUT:ServiceJourney:b9409dd76ab4f691951902273e5b3683,1
NSR:Quay:6812,RUT:ServiceJourney:b5a573e0a98314265b3a26db2263cdcd,NSR:Quay:6813,RUT:ServiceJourney:0d50f85a8862a4c5aa95e7b062fb2dc5,1
NSR:Quay:10095,RUT:ServiceJourney:f8d796a9a4f94d0b239e43556ee35b98,NSR:Quay:10100,RUT:ServiceJourney:333027aa11fb2728e4ac7d92275ead05,1
NSR:Quay:5653,RUT:ServiceJourney:d997eaf9a3bf94c010f29b91bb1e7457,NSR:Quay:5651,RUT:ServiceJourney:95f9701d31373a600f304b6cbf37c620,1
NSR:Quay:10097,RUT:ServiceJourney:0d1cf2709cb61b1c5e102c0d4dc22116,NSR:Quay:10098,RUT:ServiceJourney:530b5833c7071e18c2176bb7141e2011,1
NSR:Quay:10098,RUT:ServiceJourney:de070e9951465f5880064b0fc6abd09e,NSR:Quay:10102,RUT:ServiceJourney:a4f7838bfcd90186a813d4d866cc963f,1
NSR:Quay:6757,RUT:ServiceJourney:3b5b644573ddc620fd300512b0a72b8a,NSR:Quay:6757,RUT:ServiceJourney:b61a6ab535a27d7c546f360d1f84e311,1
NSR:Quay:8007,RUT:ServiceJourney:4e26d1eec172ea97f8b8956afa471727,NSR:Quay:8007,RUT:ServiceJourney:06c44bfd86116948d46539759bde3529,1
NSR:Quay:12581,RUT:ServiceJourney:f677ac47c1632b31ca5b104e94e986c6,NSR:Quay:12580,RUT:ServiceJourney:211b576d44dee9e7836dca09c92c9a0b,1
NSR:Quay:6757,RUT:ServiceJourney:dab58a2372ebccbe09b75b85b3368430,NSR:Quay:6757,RUT:ServiceJourney:3597eb2e3639c9bb1b2781fb3a31a4a6,1
NSR:Quay:7787,RUT:ServiceJourney:5f4c5fda0527c79265bc0b751b5ee2d3,NSR:Quay:7786,RUT:ServiceJourney:e3ae564364c88759dc8445dd48d2841b,1
NSR:Quay:5651,RUT:ServiceJourney:4ae996354b6e0eac3ba21150e4166ca4,NSR:Quay:5654,RUT:ServiceJourney:9bbee120c2fc4d74434cbd74a1e400a2,1
NSR:Quay:10098,RUT:ServiceJourney:7859f389e8314335165fb46c64cb9887,NSR:Quay:10100,RUT:ServiceJourney:eeedd73204c01c9929d1d8a92043e202,1
NSR:Quay:7787,RUT:ServiceJourney:fa27137d7ec7329470bf847a5fd2b66f,NSR:Quay:7787,RUT:ServiceJourney:04b9157697b5522f59be099248db1267,1
NSR:Quay:10102,RUT:ServiceJourney:6ca23ca608889ba1194394a7525faaa2,NSR:Quay:10100,RUT:ServiceJourney:aa0cde123d32d5288c4c5f321ecb0d7c,1
NSR:Quay:5654,RUT:ServiceJourney:082695f2546a14e54d09665e9f17c384,NSR:Quay:5651,RUT:ServiceJourney:c85c3c0dd8e0b489b8cd72400847d9cd,1
NSR:Quay:7787,RUT:ServiceJourney:ddbd2e68c5255beff246ffe599c564f8,NSR:Quay:7786,RUT:ServiceJourney:ecddd2ca071a739f6071bbd8a02ea4f7,1
NSR:Quay:7787,RUT:ServiceJourney:f41f43e2b202aaf5f580721c08d0c7e9,NSR:Quay:7786,RUT:ServiceJourney:f291fc39d4df9c689456e7a7e805c496,1
NSR:Quay:10100,RUT:ServiceJourney:7d43a4c37fee774658210e5f1026759b,NSR:Quay:10102,RUT:ServiceJourney:43964ec456044db1518b0725b99b88df,1
NSR:Quay:10100,RUT:ServiceJourney:03ad660bd4099a0853d478aced2e18c9,NSR:Quay:10102,RUT:ServiceJourney:26b968dc867c7757c7b18d2a161476af,1
NSR:Quay:8250,RUT:ServiceJourney:32afac327539ec76923d5ab8c2e26201,NSR:Quay:8250,RUT:ServiceJourney:1104ddacbe58da54557c7c90ff7c1eaa,1
NSR:Quay:25812,RUT:ServiceJourney:f86f46332dff18fde4e4595d353c287e,NSR:Quay:25812,RUT:ServiceJourney:76ff32cd88ecf337c03a2321abedf387,1
NSR:Quay:12581,RUT:ServiceJourney:b4fbe7bb76f4697230bcb1106b0c6dcf,NSR:Quay:12580,RUT:ServiceJourney:c5a0afb1664545e8a5e4744f78cdef86,1
NSR:Quay:6816,RUT:ServiceJourney:3f729f6268c0390f6b16e4953117e299,NSR:Quay:6817,RUT:ServiceJourney:8166fb679824988feaac8c9b41de9675,1
NSR:Quay:10095,RUT:ServiceJourney:f47d9749faf7a9dc92c43d4ff0b64c36,NSR:Quay:10102,RUT:ServiceJourney:cdef4d30e2f9309355317aa585a6ea0f,1
