stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:StopPlace:4994,Dragvoll,60.115562,11.144477,,1,,,700,
NSR:StopPlace:4996,Rogstad,60.109763,11.089429,,1,,,700,
NSR:StopPlace:4997,Lysneveien,59.725730,10.822554,,1,,,700,
NSR:StopPlace:4998,KB-senteret,60.072108,11.135802,,1,,,700,
NSR:StopPlace:4999,Lystad,60.106592,11.138817,,1,,,700,
NSR:StopPlace:5000,Øvre Hebekk barnehage,59.725749,10.819576,,1,,,700,
NSR:StopPlace:5001,Kløfta stasjon,60.074930,11.138586,,1,,,700,
NSR:StopPlace:5002,Industriveien,59.712636,10.855388,,1,,,700,
NSR:StopPlace:5003,Bakke,60.066619,11.132901,,1,,,700,
NSR:StopPlace:5004,Trøgstad,60.124880,11.154670,,1,,,700,
NSR:StopPlace:5005,Løkkåsveien,59.713669,10.848573,,1,,,700,
NSR:StopPlace:5006,Legesentret,60.071747,11.138440,,1,,,700,
NSR:StopPlace:5007,Folkets hus,59.717632,10.815997,,1,,,700,
NSR:StopPlace:5008,Romerikssenteret,60.076902,11.136430,,1,,,700,
NSR:StopPlace:5009,Fjell,59.786978,10.956861,,1,,,700,
NSR:StopPlace:5010,Bakkevegen,60.069409,11.134367,,1,,,700,
NSR:StopPlace:5011,Jessheim vgs (plf. 1),60.146588,11.162662,ved skolen,1,,,700,
NSR:StopPlace:5012,Øvre Hebekk,59.726926,10.819586,,1,,,700,
NSR:StopPlace:5013,Hilton,60.063367,11.124247,,1,,,700,
NSR:StopPlace:5014,Statfram,60.069995,11.126323,,1,,,700,
NSR:StopPlace:5015,Smia,60.099668,11.139715,,1,,,700,
NSR:StopPlace:5019,Isingrudkrysset,60.064816,11.146980,,1,,,700,
NSR:StopPlace:5021,Trandum,60.212162,11.119346,,1,,,700,
NSR:StopPlace:5022,Nybakk,60.123312,11.303188,,1,,,700,
NSR:StopPlace:5023,Granly,59.727346,10.816450,,1,,,700,
NSR:StopPlace:5024,Majorseter,60.233254,11.213074,,1,,,700,
NSR:StopPlace:5025,Slettaveien,59.722642,10.814031,,1,,,700,
NSR:StopPlace:5026,Flystasjonvegen,60.208714,11.114406,,1,,,700,
NSR:StopPlace:5027,Myrveien Øvre,59.726461,10.813610,,1,,,700,
NSR:StopPlace:5028,Langbakk,60.113701,11.288913,,1,,,700,
NSR:StopPlace:5029,Østli,60.232124,11.155283,,1,,,700,
NSR:StopPlace:5030,Nybrottveien vest,59.725139,10.813713,,1,,,700,
NSR:StopPlace:5031,Fløtten,60.228077,11.151115,,1,,,700,
NSR:StopPlace:5033,Lund skole,60.101219,11.261595,,1,,,700,
NSR:StopPlace:5034,Fløgstad,60.219720,11.140957,,1,,,700,
NSR:StopPlace:5036,Sætreringen,60.238777,11.200411,,1,,,700,
NSR:StopPlace:5037,Linjeveien,59.711276,10.835332,,1,,,700,
NSR:StopPlace:5038,Wethal,60.094060,11.283423,,1,,,700,
NSR:StopPlace:5039,Finstadtunet,59.708151,10.840697,,1,,,700,
NSR:StopPlace:5041,Ellingsrudlia,59.705944,10.847119,,1,,,700,
NSR:StopPlace:5042,Korslund,60.179036,11.215456,,1,,,700,
NSR:StopPlace:5043,Vardekrysset,60.240883,11.194840,,1,,,700,
NSR:StopPlace:5044,Snippen,60.091282,11.250325,,1,,,700,
NSR:StopPlace:5045,Furuveien,59.710744,10.843619,,1,,,700,
NSR:StopPlace:5046,Hauerseter stasjon,60.187120,11.196261,,1,,,700,
NSR:StopPlace:5047,Røys,59.660252,10.943338,,1,,,700,
NSR:StopPlace:5049,Vinsnes,59.941508,11.118776,i Fetveien,1,,,700,
NSR:StopPlace:5050,Nafstad,60.089894,11.225899,,1,,,700,
NSR:StopPlace:5051,Hanakropp,59.653740,10.940832,,1,,,700,
NSR:StopPlace:5052,Furulund,59.938902,11.133244,,1,,,700,
NSR:StopPlace:5053,Skotbu,59.665246,10.946866,,1,,,700,
NSR:StopPlace:5055,Holum,60.092733,11.137401,,1,,,700,
NSR:StopPlace:5056,Gjevikbakkene,59.778579,10.924656,,1,,,700,
NSR:StopPlace:5057,Foss,59.933379,11.133927,,1,,,700,
NSR:StopPlace:5058,Gjevikveien,59.780740,10.939779,,1,,,700,
NSR:StopPlace:5059,Furukollen,59.941420,11.155042,,1,,,700,
NSR:StopPlace:5060,Åreppen skole,60.086280,11.131744,,1,,,700,
NSR:StopPlace:5061,Rausjøveien,59.788910,10.954106,,1,,,700,
NSR:StopPlace:5062,Gråorveien,59.946872,11.153660,,1,,,700,
NSR:StopPlace:5063,Stasjonsveien,59.681012,10.883691,,1,,,700,
NSR:StopPlace:5064,Røsslyngveien,59.943881,11.152188,,1,,,700,
NSR:StopPlace:5065,Sigtunet,59.682310,10.879785,,1,,,700,
NSR:StopPlace:5066,Vitåsen,59.940831,11.149127,,1,,,700,
NSR:StopPlace:5067,Verkensvegen,60.137981,11.173428,,1,,,700,
NSR:StopPlace:5068,Kråkstad skole,59.678548,10.884424,,1,,,700,
NSR:StopPlace:5069,Svingen stasjon,59.928787,11.177324,,1,,,700,
NSR:StopPlace:5070,Rolandsveien,59.815638,10.904876,,1,,,700,
NSR:StopPlace:5071,Mittskog,59.860530,11.320120,,1,,,700,
NSR:StopPlace:5072,Skinnerudvegen,60.082292,11.134375,,1,,,700,
NSR:StopPlace:5073,Rolborg,59.784443,10.963103,,1,,,700,
NSR:StopPlace:5074,Skjønberg,59.872273,11.084163,,1,,,700,
NSR:StopPlace:5075,Bindingsvann,59.782055,10.971377,,1,,,700,
NSR:StopPlace:5076,Nordby skole,59.864874,11.092729,,1,,,700,
NSR:StopPlace:5077,Furuberget,59.778936,10.977785,,1,,,700,
NSR:StopPlace:5078,Tomter,59.862027,11.094579,,1,,,700,
NSR:StopPlace:5079,Averstadmoen,60.079388,11.136290,,1,,,700,
NSR:StopPlace:5080,Fjellstadfeltet,59.857438,11.096637,,1,,,700,
NSR:StopPlace:5081,Langhus stasjon,59.749661,10.837436,,1,,,700,
NSR:StopPlace:5082,Ødegårdsveien,59.752585,10.844589,,1,,,700,
NSR:StopPlace:5083,Jahr,59.883309,11.091774,,1,,,700,
NSR:StopPlace:5085,Grinitajet,59.879273,11.088365,,1,,,700,
NSR:StopPlace:5086,Langhus senter,59.755406,10.845303,,1,,,700,
NSR:StopPlace:5087,Kvakestad,59.736884,10.842036,,1,,,700,
NSR:StopPlace:5088,Lund,59.924639,11.072564,,1,,,700,
NSR:StopPlace:5089,Måstad,60.089462,11.235846,,1,,,700,
NSR:StopPlace:5090,Sundhagen,59.928303,11.069908,,1,,,700,
NSR:StopPlace:5091,Vevelstad stasjon,59.756525,10.839365,,1,,,700,
NSR:StopPlace:5092,Aamodt,59.931564,11.068203,,1,,,700,
NSR:StopPlace:5093,Vevelstadåsen,59.758155,10.846920,,1,,,700,
NSR:StopPlace:5094,Orderud,59.945102,11.049516,,1,,,700,
NSR:StopPlace:5096,Lundsletta,60.098250,11.258945,,1,,,700,
NSR:StopPlace:5097,Borgen,59.942015,11.058895,,1,,,700,
NSR:StopPlace:5098,Vevelstadlia,59.759547,10.845629,,1,,,700,
NSR:StopPlace:5099,Aamodttoppen,59.933619,11.068476,,1,,,700,
NSR:StopPlace:5100,Vevelstad gård,59.761411,10.843117,,1,,,700,
NSR:StopPlace:5101,Logn,59.939008,11.062473,,1,,,700,
NSR:StopPlace:5102,Berghagan,59.763724,10.842967,,1,,,700,
NSR:StopPlace:5103,Gamlevegen,60.076527,11.127906,,1,,,700,
NSR:StopPlace:5104,Furukollen,59.945575,11.030534,,1,,,700,
NSR:StopPlace:5105,Regnbueveien,59.772367,10.850085,,1,,,700,
NSR:StopPlace:5106,Karibekken,59.844218,11.128903,,1,,,700,
NSR:StopPlace:5107,Stenfelt,59.758842,10.817159,,1,,,700,
NSR:StopPlace:5108,Reierstad,60.110543,11.301016,,1,,,700,
NSR:StopPlace:5109,Fjerdingby,59.922115,11.071974,,1,,,700,
NSR:StopPlace:5110,Gamle Vevelstadvei,59.753423,10.829601,,1,,,700,
NSR:StopPlace:5112,Stenfeltlia,59.761309,10.822429,,1,,,700,
NSR:StopPlace:5113,Marikollen,59.924114,11.065252,,1,,,700,
NSR:StopPlace:5115,Kauserudkrysset,60.088967,11.263379,,1,,,700,
NSR:StopPlace:5116,Rælingen rådhus,59.926157,11.066821,,1,,,700,
NSR:StopPlace:5120,Rælingsbrua,59.951455,11.037113,,1,,,700,
NSR:StopPlace:5121,Ormstad,60.077770,11.277015,,1,,,700,
NSR:StopPlace:5123,Dammensvika,59.949772,11.040350,,1,,,700,
NSR:StopPlace:5124,Steinsleppen,59.741667,10.825298,,1,,,700,
NSR:StopPlace:5125,Hagastubakken,59.942012,11.050631,,1,,,700,
NSR:StopPlace:5126,Ingjersmyr,60.090819,11.255764,,1,,,700,
NSR:StopPlace:5128,Øgardshøgda,59.938590,11.054614,,1,,,700,
NSR:StopPlace:5129,Ramstad terrasse,59.745249,10.845336,,1,,,700,
NSR:StopPlace:5130,Norum,59.934960,11.059118,,1,,,700,
NSR:StopPlace:5131,Retvedt,59.654875,10.919162,,1,,,700,
NSR:StopPlace:5132,Dovre fabrikker,59.929673,11.060454,,1,,,700,
NSR:StopPlace:5133,Brinken,60.137623,11.162186,,1,,,700,
NSR:StopPlace:5135,Rud skole,59.944997,11.042083,,1,,,700,
NSR:StopPlace:5136,Li,59.659506,10.910439,,1,,,700,
NSR:StopPlace:5137,Petrinehøy,59.946182,11.035126,,1,,,700,
NSR:StopPlace:5138,Tungen,60.133057,11.173646,,1,,,700,
NSR:StopPlace:5139,Brokkenhus,59.817914,10.898271,,1,,,700,
NSR:StopPlace:5140,Smestad skole,59.907942,11.089942,,1,,,700,
NSR:StopPlace:5142,Holt,59.911698,11.083432,,1,,,700,
NSR:StopPlace:5143,Tusenfryd,59.749263,10.781589,,1,,,700,
NSR:StopPlace:5144,Narvestad,59.851185,11.108658,,1,,,700,
NSR:StopPlace:5145,Soltun bosenter,60.142969,11.166476,,1,,,700,
NSR:StopPlace:5146,Bye,59.854004,11.099778,,1,,,700,
NSR:StopPlace:5147,Fålesloråsen,59.751235,10.781670,,1,,,700,
NSR:StopPlace:5148,Eikeliveien,59.952093,11.034463,,1,,,700,
NSR:StopPlace:5149,Ås videregående skole,59.664597,10.796556,,1,,,700,
NSR:StopPlace:5150,Linjeveien,59.952119,11.024799,,1,,,700,
NSR:StopPlace:5151,Gystad bosenter,60.147184,11.193652,,1,,,700,
NSR:StopPlace:5152,Ås ungdomsskole,59.667722,10.800258,,1,,,700,
NSR:StopPlace:5153,Stalsberghagen,59.945770,11.019990,,1,,,700,
NSR:StopPlace:5154,Vinterbro,59.739755,10.776593,,1,,,700,
NSR:StopPlace:5155,Øvre Strømsdal,59.945591,11.026612,,1,,,700,
NSR:StopPlace:5156,Kløfta bosenter,60.079262,11.128903,,1,,,700,
NSR:StopPlace:5157,Vinterbro senter,59.740428,10.770754,,1,,,700,
NSR:StopPlace:5158,Sæterveien,59.944384,11.028195,,1,,,700,
NSR:StopPlace:5159,Myrås,59.742042,10.779310,,1,,,700,
NSR:StopPlace:5160,Skytilveien,59.941086,11.024923,,1,,,700,
NSR:StopPlace:5161,Kveldroveien,59.734005,10.777674,,1,,,700,
NSR:StopPlace:5162,Løvenstad senter,59.938236,11.020993,,1,,,700,
NSR:StopPlace:5163,Aktivitetsvegen,60.151286,11.188140,,1,,,700,
NSR:StopPlace:5164,Sjøskogen,59.737352,10.763203,,1,,,700,
NSR:StopPlace:5165,Løvenstadvegen,59.935618,11.024528,,1,,,700,
NSR:StopPlace:5167,Sandbekkhallen,59.933029,11.027403,,1,,,700,
NSR:StopPlace:5168,Gystadmarka skole,60.152289,11.191828,,1,,,700,
NSR:StopPlace:5170,Blystadlia,59.931134,11.034452,,1,,,700,
NSR:StopPlace:5171,Askehaug,59.732571,10.740914,,1,,,700,
NSR:StopPlace:5172,Torgenholtet,59.937642,11.020094,,1,,,700,
NSR:StopPlace:5173,Vollebekk,59.664812,10.761025,,1,,,700,
NSR:StopPlace:5174,Kurlandsveien,59.939310,11.016755,,1,,,700,
NSR:StopPlace:5175,Fjellheim,60.198971,11.306024,,1,,,700,
NSR:StopPlace:5177,Teigen,59.848579,11.116683,,1,,,700,
NSR:StopPlace:5179,Årnesvegen,59.890425,11.100261,,1,,,700,
NSR:StopPlace:5180,Sentralholtet,59.667192,10.804995,i Holstadveien,1,,,700,
NSR:StopPlace:5181,Musehogget,60.197377,11.300202,,1,,,700,
NSR:StopPlace:5182,Hektnereika,59.895421,11.098375,,1,,,700,
NSR:StopPlace:5183,Rustad skole,59.665453,10.809512,,1,,,700,
NSR:StopPlace:5184,Oppsal,59.900120,11.094644,,1,,,700,
NSR:StopPlace:5186,Grøndalen,60.194030,11.294450,,1,,,700,
NSR:StopPlace:5187,Engerhagan,59.902476,11.092790,,1,,,700,
NSR:StopPlace:5188,Melby,59.706732,10.771207,,1,,,700,
NSR:StopPlace:5189,Kirkeby,59.916330,11.080919,,1,,,700,
NSR:StopPlace:5191,Ramstad,59.886009,11.093225,,1,,,700,
NSR:StopPlace:5192,Rømåa,60.195899,11.286215,,1,,,700,
NSR:StopPlace:5194,Berger,59.725801,11.085503,,1,,,700,
NSR:StopPlace:5195,Furumoveien,59.640776,10.829628,,1,,,700,
NSR:StopPlace:5196,Enebakk sykehjem,59.731424,11.111177,,1,,,700,
NSR:StopPlace:5197,Kaksrud,59.613238,10.827633,,1,,,700,
NSR:StopPlace:5198,Stensby,60.192879,11.272128,,1,,,700,
NSR:StopPlace:5199,Bekkevold,59.727854,11.100362,,1,,,700,
NSR:StopPlace:5200,Rustadporten,59.662827,10.818250,,1,,,700,
NSR:StopPlace:5201,Ombergtoppen,59.727173,11.091862,,1,,,700,
NSR:StopPlace:5202,Helgestad,59.636640,10.827865,,1,,,700,
NSR:StopPlace:5203,Bjerklund,59.724667,11.079362,,1,,,700,
NSR:StopPlace:5204,Gudmundsrudteiet,60.147433,11.281661,,1,,,700,
NSR:StopPlace:5205,Svenskerud,59.723876,11.075487,,1,,,700,
NSR:StopPlace:5206,Universitetet i Ås,59.664864,10.772609,,1,,,700,
NSR:StopPlace:5208,Østby,59.722651,11.068342,,1,,,700,
NSR:StopPlace:5209,Nore,60.190316,11.265739,,1,,,700,
NSR:StopPlace:5210,Tangen bru,59.722362,11.055867,,1,,,700,
NSR:StopPlace:5211,Nyborgveien,59.673110,10.805542,,1,,,700,
NSR:StopPlace:5212,Tømmerbråten,59.734306,11.131173,,1,,,700,
NSR:StopPlace:5213,Holstad skole,59.684783,10.812333,,1,,,700,
NSR:StopPlace:5214,Nyeng,59.733172,11.147065,,1,,,700,
NSR:StopPlace:5215,Skuterudsletta,59.679733,10.810780,,1,,,700,
NSR:StopPlace:5216,Postmannsvingen,60.188264,11.264487,,1,,,700,
NSR:StopPlace:5217,Vik,59.737702,11.016500,,1,,,700,
NSR:StopPlace:5218,Holstad,59.689237,10.814712,i Åsveien,1,,,700,
NSR:StopPlace:5219,Barbøl,59.750203,11.142625,,1,,,700,
NSR:StopPlace:5220,Kjølstadhøgda,59.701759,10.829730,,1,,,700,
NSR:StopPlace:5222,Jødalsmosen,60.173390,11.305397,,1,,,700,
NSR:StopPlace:5223,Bjørnebekk,59.655624,10.828900,,1,,,700,
NSR:StopPlace:5224,Kronafeltet,59.758055,11.144305,,1,,,700,
NSR:StopPlace:5225,Danskerudbråten,59.652129,10.832557,,1,,,700,
NSR:StopPlace:5226,Gravveien,59.729681,11.005128,,1,,,700,
NSR:StopPlace:5227,Vestengen,60.165272,11.302297,,1,,,700,
NSR:StopPlace:5228,Danskerudveien,59.648725,10.831833,,1,,,700,
NSR:StopPlace:5229,Brevik,59.704211,11.149366,,1,,,700,
NSR:StopPlace:5230,Hammeren skole,59.753558,11.184180,,1,,,700,
NSR:StopPlace:5231,Egge,59.697478,10.773081,,1,,,700,
NSR:StopPlace:5232,Furuset kirke,60.158563,11.261861,,1,,,700,
NSR:StopPlace:5233,Nordre Mysen gård,59.748993,11.176546,,1,,,700,
NSR:StopPlace:5234,Klommestein,59.658895,10.681776,,1,,,700,
NSR:StopPlace:5235,Heier veistasjon,59.744503,11.167872,,1,,,700,
NSR:StopPlace:5236,Nordby kirke,59.719440,10.771885,,1,,,700,
NSR:StopPlace:5237,Løkengarasjen,59.769866,11.148574,,1,,,700,
NSR:StopPlace:5238,Nordby skole,59.724600,10.761959,,1,,,700,
NSR:StopPlace:5239,Furuset,60.156284,11.262023,,1,,,700,
NSR:StopPlace:5240,Flatebysenteret,59.828545,11.153730,,1,,,700,
NSR:StopPlace:5241,Siriusveien,59.725337,10.756395,,1,,,700,
NSR:StopPlace:5242,Hagenveien,59.831020,11.147652,,1,,,700,
NSR:StopPlace:5243,Tømmerveien,59.731390,10.750868,,1,,,700,
NSR:StopPlace:5244,Fredheimveien,59.832971,11.142992,,1,,,700,
NSR:StopPlace:5245,Tiursvingen,59.734414,10.756280,,1,,,700,
NSR:StopPlace:5246,Furuset syd,60.153261,11.261741,,1,,,700,
NSR:StopPlace:5247,Bjerke,59.834526,11.137742,,1,,,700,
NSR:StopPlace:5248,Askehaug gård,59.727252,10.752610,,1,,,700,
NSR:StopPlace:5249,Rud,59.834589,11.147620,,1,,,700,
NSR:StopPlace:5251,Linås,59.795489,11.187676,,1,,,700,
NSR:StopPlace:5253,Folkvang,60.148003,11.262120,,1,,,700,
NSR:StopPlace:5254,Sanner,59.734500,11.168871,,1,,,700,
NSR:StopPlace:5256,Nedre Sundby,59.711700,11.179692,,1,,,700,
NSR:StopPlace:5257,Solberg skole,59.718874,10.795529,,1,,,700,
NSR:StopPlace:5258,Fjellheim,59.703993,11.185647,,1,,,700,
NSR:StopPlace:5259,Algarheim,60.145359,11.258988,,1,,,700,
NSR:StopPlace:5261,Tysdalstoppen,59.717985,11.178693,,1,,,700,
NSR:StopPlace:5262,Nordre Jaer,59.722009,11.178286,,1,,,700,
NSR:StopPlace:5263,Rydningen,59.649806,10.830022,,1,,,700,
NSR:StopPlace:5264,Ekebergdalen,59.771809,11.117883,,1,,,700,
NSR:StopPlace:5265,Grenseveien,59.719884,10.809779,,1,,,700,
NSR:StopPlace:5266,Oscar Christensens veg,60.142357,11.255343,,1,,,700,
NSR:StopPlace:5267,Ekeberg,59.769483,11.119500,,1,,,700,
NSR:StopPlace:5268,Granheimtunet,59.719569,10.801731,,1,,,700,
NSR:StopPlace:5269,Elverum,59.766251,11.124694,,1,,,700,
NSR:StopPlace:5270,Nygårdsåsen,59.720106,10.791270,,1,,,700,
NSR:StopPlace:5271,Østenbøl bru,59.764258,11.132770,,1,,,700,
NSR:StopPlace:5272,GA-terminalen,60.200040,11.073808,,1,,,700,
NSR:StopPlace:5273,Nygård,59.718921,10.786640,,1,,,700,
NSR:StopPlace:5274,Krokengveien,59.762550,11.137846,,1,,,700,
NSR:StopPlace:5275,Ås stasjon,59.663815,10.793933,,1,,,700,
NSR:StopPlace:5276,Flateby boligfelt,59.837417,11.142650,,1,,,700,
NSR:StopPlace:5277,Enebakk kirke,59.763814,11.146671,,1,,,700,
NSR:StopPlace:5278,Eldor,59.651592,10.806473,,1,,,700,
NSR:StopPlace:5279,Gardergutua,60.195652,11.071110,,1,,,700,
NSR:StopPlace:5280,Svartebekk,59.758615,11.165998,,1,,,700,
NSR:StopPlace:5281,Hogstvetveien,59.654998,10.800018,,1,,,700,
NSR:StopPlace:5282,Guslund,59.775926,11.160974,,1,,,700,
NSR:StopPlace:5283,Åsgård skole,59.664207,10.784624,,1,,,700,
NSR:StopPlace:5284,Hobøl,59.779198,11.168751,,1,,,700,
NSR:StopPlace:5286,Garder,60.193617,11.060322,,1,,,700,
NSR:StopPlace:5287,Flaputten,59.780546,11.173536,,1,,,700,
NSR:StopPlace:5289,Kigen,59.785326,11.176368,,1,,,700,
NSR:StopPlace:5290,Nesset,59.729243,10.733666,,1,,,700,
NSR:StopPlace:5291,Solberg,59.787846,11.180434,,1,,,700,
NSR:StopPlace:5292,Lilleplassen,60.190423,11.064866,,1,,,700,
NSR:StopPlace:5293,Nordbysaga,59.702443,10.757600,,1,,,700,
NSR:StopPlace:5294,Vaslestad,59.792518,11.183599,,1,,,700,
NSR:StopPlace:5295,Nordbysvingen,59.717370,10.776327,,1,,,700,
NSR:StopPlace:5296,Bolseth,59.761509,11.145415,,1,,,700,
NSR:StopPlace:5297,Hervakrysset,60.176909,11.084623,,1,,,700,
NSR:StopPlace:5298,Bekk,59.726533,10.731913,,1,,,700,
NSR:StopPlace:5300,Borud,59.700043,11.196891,,1,,,700,
NSR:StopPlace:5301,Bekkstrand,59.723368,10.729289,,1,,,700,
NSR:StopPlace:5302,Landskaug,59.763903,10.992873,,1,,,700,
NSR:StopPlace:5303,Bekkevold,59.719715,10.728959,,1,,,700,
NSR:StopPlace:5304,Nordre Brudalen,60.175373,11.092849,,1,,,700,
NSR:StopPlace:5305,Durud,59.757541,10.997905,,1,,,700,
NSR:StopPlace:5306,Fløyspjell,59.719961,10.723850,,1,,,700,
NSR:StopPlace:5307,Fjellstad,59.754505,11.000695,,1,,,700,
NSR:StopPlace:5308,Brønnerud skole,59.663394,10.749430,,1,,,700,
NSR:StopPlace:5309,Bakken,59.751138,11.003741,,1,,,700,
NSR:StopPlace:5310,Brudalen,60.170816,11.100496,,1,,,700,
NSR:StopPlace:5312,Råkendalen,59.744135,11.007955,,1,,,700,
NSR:StopPlace:5313,Råken,59.738652,11.008712,,1,,,700,
NSR:StopPlace:5314,Nyveien,59.661112,10.738150,,1,,,700,
NSR:StopPlace:5315,Omberg,59.810470,11.180305,,1,,,700,
NSR:StopPlace:5316,Tronstuløkka,60.164661,11.108479,,1,,,700,
NSR:StopPlace:5318,Hagen,59.806072,11.182762,,1,,,700,
NSR:StopPlace:5319,Haug,59.659339,10.725998,,1,,,700,
NSR:StopPlace:5320,Fløtten,59.802204,11.183955,,1,,,700,
NSR:StopPlace:5321,Holstad gård,59.658438,10.714813,,1,,,700,
NSR:StopPlace:5322,Gjestang,59.816355,11.175877,,1,,,700,
NSR:StopPlace:5323,Hannestad,60.159694,11.118018,,1,,,700,
NSR:StopPlace:5324,Vennersgård nord,59.657567,10.708250,,1,,,700,
NSR:StopPlace:5325,Sikkebøl,59.819222,11.169424,,1,,,700,
NSR:StopPlace:5326,Kroer kirke,59.638288,10.847113,,1,,,700,
NSR:StopPlace:5327,Stranden skole,59.821695,11.163547,,1,,,700,
NSR:StopPlace:5328,Sand,60.155185,11.126765,,1,,,700,
NSR:StopPlace:5329,Sundby,59.824525,11.160047,,1,,,700,
NSR:StopPlace:5330,Gjeddevannsveien,59.836223,11.128651,,1,,,700,
NSR:StopPlace:5331,Skoftestad,59.656414,10.694679,,1,,,700,
NSR:StopPlace:5332,Myhra,59.732149,11.116973,,1,,,700,
NSR:StopPlace:5333,Rødskrysset,59.632002,10.831393,,1,,,700,
NSR:StopPlace:5334,Gardermoen næringspark,60.166033,11.154548,,1,,,700,
NSR:StopPlace:5335,Gran,59.771522,10.984515,,1,,,700,
NSR:StopPlace:5336,Kjellås,59.736218,11.024045,,1,,,700,
NSR:StopPlace:5337,Topper vestre,59.601268,10.829278,,1,,,700,
NSR:StopPlace:5338,Vågvann,59.734244,11.026947,,1,,,700,
NSR:StopPlace:5339,Kroer skole,59.632867,10.850013,,1,,,700,
NSR:StopPlace:5340,Rensevegen,60.168807,11.127238,,1,,,700,
NSR:StopPlace:5341,Skovheim,59.730592,11.032813,,1,,,700,
NSR:StopPlace:5343,Vestby bru,59.724615,11.042593,,1,,,700,
NSR:StopPlace:5344,Revhaugkrysset,59.645215,10.833026,,1,,,700,
NSR:StopPlace:5346,Vågsenteret,59.723281,11.050747,,1,,,700,
NSR:StopPlace:5347,Kjærnes brygge,59.750651,10.724917,,1,,,700,
NSR:StopPlace:5348,Postterminalen øst,59.940940,10.947967,i Skårerveien,1,,,700,
NSR:StopPlace:5349,Kjærnes,59.747472,10.731664,,1,,,700,
NSR:StopPlace:5350,Postterminalen vest,59.940749,10.942296,i Lørenskogveien (rv. 163),1,,,700,
NSR:StopPlace:5352,Kjellveien,59.743450,10.740223,,1,,,700,
NSR:StopPlace:5353,Georg Stangs vei,59.933567,10.939594,,1,,,700,
NSR:StopPlace:5354,Ringneskrysset,59.756359,10.781794,,1,,,700,
NSR:StopPlace:5355,Snorres vei,59.930095,10.944883,,1,,,700,
NSR:StopPlace:5356,Teigen,59.620621,10.820178,,1,,,700,
NSR:StopPlace:5357,Oslo lufthavn,60.193473,11.097244,"Ankomsthall, nedre plan",1,,,700,
NSR:StopPlace:5358,Haralds vei,59.930079,10.952768,,1,,,700,
NSR:StopPlace:5359,Tandbergløkka,59.700488,10.845536,,1,,,700,
NSR:StopPlace:5361,Sagstuen,59.768002,10.693672,,1,,,700,
NSR:StopPlace:5362,Lørenskog sentrum,59.928653,10.953828,på motorveien,1,,,700,
NSR:StopPlace:5364,Lørenskog sentrum,59.927594,10.953579,i Skårersletta,1,,,700,
NSR:StopPlace:5365,Flyporten,60.189360,11.101392,,1,,,700,
NSR:StopPlace:5367,Lørenskog sentrum,59.927947,10.954844,terminalen,1,,,700,
NSR:StopPlace:5369,Bergerveien,59.917184,10.958294,,1,,,700,
NSR:StopPlace:5371,SAS tekniske,60.184931,11.097876,,1,,,700,
NSR:StopPlace:5372,Finstadsletta,59.914558,10.961097,,1,,,700,
NSR:StopPlace:5376,Garder veiskille,59.759079,10.697688,,1,,,700,
NSR:StopPlace:5377,Fridtjof Nansens veg øst,60.187789,11.100480,,1,,,700,
NSR:StopPlace:5378,Finstadlia,59.914740,10.967078,,1,,,700,
NSR:StopPlace:5379,Glenne veiskille,59.756267,10.699698,,1,,,700,
NSR:StopPlace:5380,Nesåsen,59.911613,10.975798,,1,,,700,
NSR:StopPlace:5382,Roald Amundsens veg,60.184406,11.088498,,1,,,700,
NSR:StopPlace:5383,Ahus,59.933367,10.993733,,1,,,700,
NSR:StopPlace:5384,Dal skole,59.745853,10.696845,,1,,,700,
NSR:StopPlace:5385,Fjellhamar stasjon,59.941166,10.981109,,1,,,700,
NSR:StopPlace:5386,Søndre Dal,59.736153,10.691744,,1,,,700,
NSR:StopPlace:5387,Fridtjof Nansens veg vest,60.188919,11.091017,,1,,,700,
NSR:StopPlace:5388,Arne Garborgs vei,59.936458,10.971557,i Marcus Thranes vei,1,,,700,
NSR:StopPlace:5392,Clarion Hotel,60.193885,11.068664,,1,,,700,
NSR:StopPlace:5393,Hanaborg,59.939508,10.968100,,1,,,700,
NSR:StopPlace:5395,Fjellsrud skole,59.937458,10.978432,,1,,,700,
NSR:StopPlace:5396,Aspond,59.726712,10.577313,,1,,,1000,
NSR:StopPlace:5397,Knatten,59.928184,10.963960,,1,,,700,
NSR:StopPlace:5398,Grande,59.669806,10.627553,,1,,,700,
NSR:StopPlace:5399,Onsrud,60.128827,11.282806,,1,,,700,
NSR:StopPlace:5400,Søndre Langåra,59.753420,10.564631,,1,,,1000,
NSR:StopPlace:5401,Sørlihavna,59.919643,10.977160,,1,,,700,
NSR:StopPlace:5403,Triaden,59.918366,10.954150,i Gamleveien,1,,,700,
NSR:StopPlace:5404,Fram,60.127012,11.296024,,1,,,700,
NSR:StopPlace:5406,Triaden,59.919606,10.955057,i Skårersletta,1,,,700,
NSR:StopPlace:5407,Vallerudveien,59.918142,10.948723,,1,,,700,
NSR:StopPlace:5408,Lågøya,59.736738,10.568102,,1,,,1000,
NSR:StopPlace:5409,Rasta skole,59.919777,10.938864,,1,,,700,
NSR:StopPlace:5410,Vilbergvegen,60.152718,11.131293,,1,,,700,
